pmid,title,doi,journal,year,query_type,source,is_research,screening_reasoning,abstract,has_nf_tools,abstract_screening_reasoning
PMID:41598414,Dermoscopy-Guided High-Frequency Ultrasound Imaging of Subcentimeter Cutaneous and Subcutaneous Neurofibromas in Patients with Neurofibromatosis Type 1.,10.3390/jcm15020475,Journal of clinical medicine,2026.0,clinical,pubmed,True,Imaging diagnostic tool,"Dermoscopy-Guided High-Frequency Ultrasound Imaging of Subcentimeter Cutaneous  and Subcutaneous Neurofibromas in Patients with Neurofibromatosis Type 1.  Kerekes K(1), Boostani M(2), Metyovinyi Z(1), Kiss N(1), Medvecz M(1).  Author information: (1)Department of Dermatology, Venereology and Dermatooncology, Faculty of  Medicine, Semmelweis University, 1085 Budapest, Hungary. (2)Department of Dermatology, Roswell Park Comprehensive Cancer Center, Buffalo,  NY 14203, USA.  Background: Neurofibromatosis type 1 (NF1) is an autosomal dominant disorder  characterized by cutaneous and subcutaneous neurofibromas, which impact quality  of life. Dermoscopy-guided high-frequency ultrasound (DG-HFUS) integrates  dermoscopy with 33 MHz ultrasound, enabling precise lesion localization and  reproducible measurements. Objective: To characterize neurofibromas in NF1  patients using DG-HFUS and identify imaging parameters for diagnosis,  monitoring, and treatment planning. Methods: 14 genetically confirmed NF1  patients underwent DG-HFUS imaging (Dermus SkinScanner). 100 neurofibromas were  assessed for size, location, shape, contours, surface, echogenicity, global  echogenicity, and posterior acoustic features. Results: Lesions were dermal  (79%) or subcutaneous (21%), round (28%), ovoid (63%), or spiked (9%). Mean  vertical and lateral diameters were 5.37 ± 2.66 mm and 2.28 ± 1.39 mm. All were  hypoechoic; 62% homogeneous, 38% heterogeneous. Margins were well-defined in 57%  and poorly defined in 43%. Posterior enhancement occurred in 3% and shadowing in  10%. Conclusions: DG-HFUS provides a detailed, reproducible assessment of  neurofibromas, supporting differential diagnosis, surgical planning, and  longitudinal monitoring. The evaluated imaging parameters offer objective  insights for optimizing NF1 management. Future developments, including 3D  reconstruction and AI-assisted analysis, may further enhance its clinical  utility.  DOI: 10.3390/jcm15020475 PMCID: PMC12841819 PMID: 41598414  Conflict of interest statement: M.M. is a member of the ERN-Skin Reference  Centre of Semmelweis University, Budapest, Hungary.",True,Dermoscopy-ultrasound imaging tool
PMID:41602242,Perspectives of Patients and Providers on Chronic Pain Assessment in Neurofibromatosis Type 1 (NF1): A Qualitative Study.,10.7759/cureus.100193,Cureus,2025.0,clinical,pubmed,True,Clinical assessment tool (pain questionnaire),"Perspectives of Patients and Providers on Chronic Pain Assessment in  Neurofibromatosis Type 1 (NF1): A Qualitative Study.  Grau L(1), Zempsky WA(2), Martin S(3), Larkin K(4), Buono FD(5).  Author information: (1)Epidemiology, Yale School of Public Health, New Haven, USA. (2)Pain and Palliative Medicine, Connecticut Children's Hospital, Hartford, USA. (3)Pediatric Oncology Branch, National Cancer Institute, Bethesda, USA. (4)Psychology, Northern Illinois University, Dekalb, USA. (5)Psychiatry, Yale School of Medicine, New Haven, USA.  Background and objective Neurofibromatosis type 1 (NF1) typically presents with  physical symptoms, neurocognitive impairments, and chronic pain (CP). Existing  pain measures, originally developed for cancer pain or other diseases, do not  address the specific healthcare needs of NF1 patients. Hence, this study aimed  to examine how individuals with NF1-associated CP and their providers  characterize the physical and emotional experiences of pain, as well as their  perceived needs in assessing NF1-associated CP. Methods We performed a  qualitative study, employing thematic analysis of data collected from six focus  groups with 37 patients with NF1 and 16 one-on-one interviews with clinicians  involved in NF1 care Results We identified three themes: Describing the Pain  Experience, Treating and Dealing With NF1-Associated CP, and Attitudes About  Current Pain Measures. Participants perceived certain shortcomings in current  pain measures, emphasizing that pain tolerance, adaptation of goals and  activities, and the presence of multiple concurrent pain sites are intrinsic to  NF1. Patients expressed frustration with the need to quantify a highly  subjective and individualized experience using existing measures. Similarly,  providers reported frustration that current tools inadequately capture the  impact of chronic pain on patients' daily lives, with some preferring more open,  conversational approaches to pain assessment. Conclusions The data indicated  that pain duration, frequency, regularity, and quality need to be clearly  defined and operationalized for patients and providers to similarly understand  these domains. Incorporating open-ended items that allow patients to describe  their pain in their own words or through images may enhance patients' sense of  being understood by their providers. There is a clear need for a standardized  pain assessment tool that specifically captures the pain experiences of  individuals with NF1.  Copyright © 2025, Grau et al.  DOI: 10.7759/cureus.100193 PMCID: PMC12834318 PMID: 41602242  Conflict of interest statement: Human subjects: Informed consent for treatment  and open access publication was obtained or waived by all participants in this  study. Yale University Institutional Review Board issued approval 2000030489.  Animal subjects: All authors have confirmed that this study did not involve  animal subjects or tissue. Conflicts of interest: In compliance with the ICMJE  uniform disclosure form, all authors declare the following: Payment/services  info: The study was funded by the Children’s Tumor Foundation, Clinical Research  Award # (2021-10-001, PI: Buono, Frank). Financial relationships: All authors  have declared that they have no financial relationships at present or within the  previous three years with any organizations that might have an interest in the  submitted work. Other relationships: All authors have declared that there are no  other relationships or activities that could appear to have influenced the  submitted work.",True,Chronic pain assessment tool
PMID:41616055,Inhibition of focal adhesion kinase impairs tumor formation and preserves hearing in a murine model of NF2-related schwannomatosis.,10.1126/sciadv.ady8382,Science advances,2026.0,bench,pubmed,True,Animal model research,"Inhibition of focal adhesion kinase impairs tumor formation and preserves  hearing in a murine model of NF2-related schwannomatosis.  Mitchell DK(1), Brewster K(1), Jiang L(1), Mang H(1), Bessler WK(1), Li X(1), Lu  Q(1), Qian S(1), York E(1), Morrow SK(1), Dixon SAH(1), Davis C(1), Chan KK(1),  Smith A(1), Flint AC(1), Le VV(1), Geisinger A(2), Enane F(2), Nabet B(3)(4),  Rhodes SD(1)(5)(6)(7), Angus SP(1)(7)(8)(9), Clapp DW(1)(5)(7)(9).  Author information: (1)Department of Pediatrics, Herman B Wells Center for Pediatric Research,  Indiana University School of Medicine, Indianapolis, IN, USA. (2)Indiana Biosciences Research Institute, Indianapolis, IN, USA. (3)Human Biology Division, Fred Hutchinson Cancer Center, Seattle, WA, USA. (4)Department of Pharmacology, University of Washington, Seattle, WA, USA. (5)Department of Medical and Molecular Genetics, Indiana University School of  Medicine, Indianapolis, IN, USA. (6)Division of Pediatric Hematology/Oncology/Stem Cell Transplant, Indiana  University School of Medicine, Indianapolis, IN, USA. (7)IU Simon Comprehensive Cancer Center, Indiana University School of Medicine,  Indianapolis, IN, USA. (8)Department of Pharmacology and Toxicology, Indiana University School of  Medicine, Indianapolis, IN, USA. (9)Department of Biochemistry and Molecular Biology, Indiana University School  of Medicine, Indianapolis, IN, USA.  NF2 (neurofibromatosis type 2)-related schwannomatosis (NF2-SWN) is a cancer  predisposition syndrome characterized by the development of bilateral vestibular  (VS) and spinal schwannomas. While benign, these tumors can cause substantial  morbidity, and effective pharmacological treatments remain limited. Here, we  demonstrate that genetic ablation of focal adhesion kinase (Fak/Ptk2) impairs  tumor formation and preserves hearing in a murine model of NF2. Mechanistically,  we show that Fak deletion decreases macrophage infiltration, attenuates  nucleotide-binding oligomerization domain-containing protein 2-, leucine rich  repeats (LRR)- and pyrin domain-containing protein 3 inflammasome activation,  and suppresses the hepatocyte growth factor-MET axis. Pharmacological inhibition  of FAK with single agent VS-4718 did not significantly reduce macroscopic tumor  volume; however, its use in combination with the mitogen-activated protein  kinase kinase (MEK) inhibitor selumetinib resulted in both a significant  reduction in tumor volume and the preservation of dorsal root ganglion  architecture. Our findings establish a critical role for FAK in schwannoma  development and provide rationale for evaluation of combination FAK plus MEK  inhibition in future clinical trials for NF2-associated SWN.  DOI: 10.1126/sciadv.ady8382 PMCID: PMC12857737 PMID: 41616055 [Indexed for MEDLINE]  Conflict of interest statement: B.N. is an inventor on a patent application  related to FAK degraders (WO/2020/069117). The Nabet laboratory receives or has  received research funding from Mitsubishi Tanabe Pharma America Inc. Other  authors declare that they have no competing interests. S.D.R. would like to  disclose the following management/advisory/paid consulting affiliations:  Advisory board: SpringWorks Therapeutics Inc. Speakers bureaus: SpringWorks  Therapeutics Inc., Alexion, AstraZeneca Rare Disease, and Practice Point  Communications LLC.",True,Murine NF2 schwannomatosis model
PMID:41680443,Proof-of-principle of NF1 gene therapy in plexiform neurofibroma xenograft mouse models.,10.1038/s42003-026-09695-8,Communications biology,2026.0,bench,pubmed,True,Gene therapy xenograft model,"Proof-of-principle of NF1 gene therapy in plexiform neurofibroma xenograft mouse  models.  Hewa Bostanthirige D(1)(2), Plante C(1), Caron M(1), Gascon S(1), Lévesque  M(#)(1), Poirier C(#)(1), Deschenes M(#)(3), Sabo Vatasescu JP(#)(1), Chabot  B(3)(4)(5), Geha S(4)(5)(6), Laurent B(1)(7), Brosseau JP(8)(9)(10).  Author information: (1)Université de Sherbrooke, Faculté de médecine et des sciences de la santé,  Département de Biochimie et Génomique Fonctionnelle, Sherbrooke, Canada. (2)Rajarata University of Sri Lanka, Faculty of Medicine and Allied Sciences,  Department of Anatomy, Anuradhapura, Sri Lanka. (3)Université de Sherbrooke, Faculté de médecine et des sciences de la santé  Département de Microbiologie et d'Infectiologie, Sherbrooke, Canada. (4)Centre de recherche du centre hospitalier universitaire de Sherbrooke  (CRCHUS), Sherbrooke, Canada. (5)Institut de recherche sur le cancer de l'université de Sherbrooke (IRCUS),  Sherbrooke, Canada. (6)Université de Sherbrooke, Faculté de médecine et des sciences de la santé,  Département de pathologie, Sherbrooke, Canada. (7)Centre de recherche sur le vieillissement (CdrV), Sherbrooke, Canada. (8)Université de Sherbrooke, Faculté de médecine et des sciences de la santé,  Département de Biochimie et Génomique Fonctionnelle, Sherbrooke, Canada.  Jean-Philippe.Brosseau@USherbrooke.ca. (9)Centre de recherche du centre hospitalier universitaire de Sherbrooke  (CRCHUS), Sherbrooke, Canada. Jean-Philippe.Brosseau@USherbrooke.ca. (10)Institut de recherche sur le cancer de l'université de Sherbrooke (IRCUS),  Sherbrooke, Canada. Jean-Philippe.Brosseau@USherbrooke.ca. (#)Contributed equally  Neurofibromatosis type I is a rare neurocutaneous syndrome characterized by the  development of disfiguring neurofibroma tumors with unmet clinical needs. As  Neurofibromatosis Type I is a monogenic disease, the development of gene therapy  is highly attractive, but it is currently unknown if rescuing the NF1 gene in  established neurofibroma is sufficient for tumor regression. Here, we test this  hypothesis by building two novel NF1 mouse models with reversible NF1  expression. In the first model, the human NF1 -/- Schwann cells named ipNF95.11b  C/T are genetically modified with a doxycycline-inducible full-length mouse Nf1  gene. One month after cells implantation in the sciatic nerve, mice are split  into two treatment groups and received either doxycycline or control water.  Strikingly, most sciatic nerves from mice allowed to drink doxycycline water for  one month do not display neurofibroma histologically (2 out of 16 sciatic  nerves, 13%) whereas 75% (12 out of 16 sciatic nerves) develop or maintain a  neurofibroma when drinking control water. In the second model, the human NF1 +/-  Schwann cells named ipNF95.11 C are genetically modified with a  doxycycline-inducible potent shRNA against the NF1 mRNA transcript. Strikingly,  doxycycline withdrawal after neurofibroma establishment allowed limited  neurofibroma maintenance (3 out of 14 sciatic nerves, 21%), whereas most sciatic  nerves showed evidence of neurofibroma when kept on doxycycline (12 out of 14  sciatic nerves, 86%). Finally, intrathecal injection of the full-length Nf1  lentivirus in established 1-month ipNF95.11b C/T xenograft pNF significantly  reduced tumor burden. All mice are female. Thus, we provide proof-of-principle  of the efficacy of NF1 Gene Therapy in plexiform neurofibroma mice models,  paving the way to the development of therapeutic gene therapy solutions for NF1  patients.  © 2026. The Author(s).  DOI: 10.1038/s42003-026-09695-8 PMID: 41680443  Conflict of interest statement: Competing interests: The authors declare no  competing interests.",True,Parse error - defaulted to include
PMID:4327710,Complications of mediastinal neural tumours.,10.1136/thx.26.4.392,Thorax,1971.0,bench,pubmed,True,Parse error - defaulted to include,"Complications of mediastinal neural tumours.  Parish C.  Thirty-two mediastinal neural tumours were seen in the East Anglian Regional  Thoracic Surgical Unit at Cambridge between October 1952 and July 1970. The  descending order of frequency was neurofibroma, ganglioneuroma, neurilemmoma,  neurofibrosarcoma, and neuroblastoma. The literature relating to these tumours  is reviewed and the pathological and clinical complications encountered in this  series and in the literature are described.  DOI: 10.1136/thx.26.4.392 PMCID: PMC472316 PMID: 4327710 [Indexed for MEDLINE]",True,Parse error - defaulted to include
PMID:4371739,Tumours of the nervous system.,,Bulletin of the World Health Organization,1974.0,bench,pubmed,True,Parse error - defaulted to include,"Tumours of the nervous system.  Fankhauser R, Luginbühl H, McGrath JT.  Tumours of the nervous system of animals are not as rare as has been commonly  believed. In dogs, especially the brachycephalic breeds, these tumours occur as  frequently as in man. The tumours are grouped according to tissue of origin as  follows: nerve cells, neuroepithelium, glia, peripheral nerves and nerve  sheaths, meninges and vessels, the pineal and pituitary glands, and the  craniopharyngeal duct. Tumours of the glia are relatively common and are divided  into the following types: astrocytoma, oligodendroglioma, glioblastoma,  spongioblastoma, medulloblastoma, and unclassified gliomas.  PMCID: PMC2481225 PMID: 4371739 [Indexed for MEDLINE]",True,Parse error - defaulted to include
PMID:4604946,Primary mediastinal tumours.,10.1136/thx.29.4.475,Thorax,1974.0,bench,pubmed,True,Parse error - defaulted to include,"Primary mediastinal tumours.  al-Naaman YD, al-Ani MS, al-Omeri MM.  Al-Naaman, Y. D., Al-Ani, M. S., and Al-Omeri, M. M. (1974).Thorax, 29, 475-481.  Primary mediastinal tumours. A review of 28 patients with primary mediastinal  tumours seen over a five-year period is presented. Clinical and pathological  features of a heterogeneous group of tumours are emphasized. Since a number of  patients presented with mild symptoms or were asymptomatic (especially adults),  the importance of routine chest radiographs is stressed. Complete excision was  accomplished in all patients with benign lesions. Malignant lesions were usually  partially resectable and carried a poor prognosis.  DOI: 10.1136/thx.29.4.475 PMCID: PMC470183 PMID: 4604946 [Indexed for MEDLINE]",True,Parse error - defaulted to include
PMID:4622580,Recent advances in neuroblastoma.,,California medicine,1972.0,bench,pubmed,True,Parse error - defaulted to include,"Recent advances in neuroblastoma.  Finklestein JZ, Gilchrist GS.  Neuroblastoma is one of the commoner tumors of infancy and childhood. There is  great variation in the histological picture and even within one tumor. One  unique feature is the apparently high rate of spontaneous regression,  particularly during the first year of life. There is also a tendency for  neuroblastoma to mature to the more benign ganglioneuroma and recent in vitro  studies suggest that a serum factor may influence this process. Approximately 90  percent of patients with neuroblastoma excrete abnormally high quantities of  various catecholamines, thus providing a useful diagnostic tool and a means for  evaluating the effect of therapy. Treatment requires a multidisciplinary team  approach involving a surgeon, radiotherapist and chemotherapist. Prognosis is  influenced by a number of host factors and the most important of these seem to  be the patient's age at diagnosis and the extent of the disease, although some  children with widespread disease appear to have a particularly good prognosis.  It is difficult to evaluate the influence of chemotherapy on survival in  patients with neuroblastoma but it has not been of great significance. The  unique biologic characteristics of this tumor require further study in the hope  of providing more effective therapy.  PMCID: PMC1518264 PMID: 4622580 [Indexed for MEDLINE]",True,Parse error - defaulted to include
PMID:5003511,Neurofibromatosis and leprosy.,10.1136/jnnp.34.6.743,"Journal of neurology, neurosurgery, and psychiatry",1971.0,bench,pubmed,True,Parse error - defaulted to include,"Neurofibromatosis and leprosy.  Swift TR.  Two patients with neurofibromatosis and leprosy are reported. Both had active  lepromatous leprosy and generalized neurofibromata. The bacilli appear in huge  numbers within the cytoplasm of the cells making up the neurofibromata, which  become distended and resemble lepra cells. Since these cells are believed to  derive from Schwann cells, the findings in these patients support the idea that  leprosy affects nerves initially by proliferating in Schwann cells and producing  changes within them.  DOI: 10.1136/jnnp.34.6.743 PMCID: PMC1083512 PMID: 5003511 [Indexed for MEDLINE]",True,Parse error - defaulted to include
PMID:5282620,Electron microscopic observations on structures resembling myxovirus in human sarcomas.,10.1002/1097-0142(197106)27:6<1449::aid-cncr2820270627>3.0.co;2-3,Cancer,1971.0,bench,pubmed,True,Parse error - defaulted to include,"Electron microscopic observations on structures resembling myxovirus in human  sarcomas.  Györkey F, Sinkovics JG, Györkey P.  Human tumors of mesenchymal origin contain cytoplasmic structures resembling  ribonucleoprotein strands of paramyxoviruses. Similar structures have previously  been reported in collagen diseases. The nature and function of these structures  remain unresolved.  DOI: 10.1002/1097-0142(197106)27:6<1449::aid-cncr2820270627>3.0.co;2-3 PMCID: PMC7162171 PMID: 5282620 [Indexed for MEDLINE]",True,Parse error - defaulted to include
PMID:6093111,Characterization of nerve growth factor receptor in neural crest tumors using monoclonal antibodies.,10.1073/pnas.81.21.6681,Proceedings of the National Academy of Sciences of the United States of America,1984.0,bench,pubmed,True,Antibody development,"Characterization of nerve growth factor receptor in neural crest tumors using  monoclonal antibodies.  Ross AH, Grob P, Bothwell M, Elder DE, Ernst CS, Marano N, Ghrist BF, Slemp CC,  Herlyn M, Atkinson B, et al.  The nerve growth factor (NGF) receptor was characterized by using a new series  of anti-receptor monoclonal antibodies (MAbs). These MAbs (i) showed  significantly greater reactivity with a melanoma cell line expressing higher  levels of NGF receptor, (ii) inhibited the binding of 125I-labeled NGF to its  receptor, and (iii) immunoprecipitated both metabolically labeled and  125I-labeled NGF affinity-labeled receptor. These experiments defined the  receptor as a 75-kDa cell-surface protein. The NGF receptor was visualized by  immunoperoxidase staining in tissue sections of human nevi, melanomas,  neurofibromas, a pheochromocytoma, and peripheral nerves. Uniform staining of  the cytoplasm suggests that, in addition to cell-surface NGF receptors, there is  a population of intracellular receptors.  DOI: 10.1073/pnas.81.21.6681 PMCID: PMC391994 PMID: 6093111 [Indexed for MEDLINE]",True,Parse error - defaulted to include
PMID:6139138,Multiple endocrine neoplasia associated with von Recklinghausen's disease.,10.1136/bmj.287.6402.1341,British medical journal (Clinical research ed.),1983.0,bench,pubmed,True,Parse error - defaulted to include,"Multiple endocrine neoplasia associated with von Recklinghausen's disease.  Griffiths DF, Williams GT, Williams ED.  Details were studied of three patients with duodenal carcinoid tumour in  association with neurofibromatosis and phaeochromocytoma, and of four patients  with duodenal carcinoid and either von Recklinghausen's disease or  phaeochromocytoma. The rarity of these endocrine tumours, together with the  unusual morphological features and somatostatin content of the two duodenal  carcinoids examined, suggest that this combination of tumours is not a chance  association. It is suggested that this linkage of neurofibromatosis,  phaeochromocytoma, and duodenal carcinoid is a specific multiple endocrine  neoplasia syndrome.  DOI: 10.1136/bmj.287.6402.1341 PMCID: PMC1549504 PMID: 6139138 [Indexed for MEDLINE]",True,Parse error - defaulted to include
PMID:6168641,Effect of interferon in therapy of skin and head and neck tumors.,10.1007/BF00410690,Journal of cancer research and clinical oncology,1981.0,bench,pubmed,True,Parse error - defaulted to include,"Effect of interferon in therapy of skin and head and neck tumors.  Padovan I, Brodarec I, Ikić D, Knezević M, Soos E.  The clinical experimental model of HLI application in the therapy of skin and  mucosal cancers of the head and neck has opened new prospects in HLI  utilization. Based on clinical observations and research it may be concluded  that HLI, if applied topically in the area of the tumor, may induce its  disappearance or regression. If applied presurgically, it blocks the dispersion  of neocytes during surgery. Also, HLI inhibits metastatic dissemination of  malignant tumors and therefore might reduce the percentage of patients with  recurrence, decreasing the chance of survival of any other primary tumor.  DOI: 10.1007/BF00410690 PMCID: PMC12253505 PMID: 6168641 [Indexed for MEDLINE]",True,Parse error - defaulted to include
PMID:6203987,Neurofibromatosis of von Recklinghausen: a quantitative study of the epidermal keratinocyte and melanocyte populations.,10.1111/1523-1747.ep12261648,The Journal of investigative dermatology,1984.0,bench,pubmed,True,Parse error - defaulted to include,"Neurofibromatosis of von Recklinghausen: a quantitative study of the epidermal  keratinocyte and melanocyte populations.  Frenk E, Marazzi A.  The numerical keratinocyte to melanocyte relation was studied in café au lait  spots and adjacent normally pigmented skin of 9 patients with classical  neurofibromatosis. Compared to normal skin of healthy individuals, the  keratinocyte:melanocyte ratio distributions obtained in neurofibromatosis  indicated a shift to lower values in the biopsies of café au lait spots and  normally pigmented skin. These results are evidence in favor of an impaired  tissue organization of the epidermis in neurofibromatosis with regard to the  keratinocyte-melanocyte interrelation.  DOI: 10.1111/1523-1747.ep12261648 PMID: 6203987 [Indexed for MEDLINE]",True,Parse error - defaulted to include
PMID:6278936,S-100 protein in soft-tissue tumors derived from Schwann cells and melanocytes.,,The American journal of pathology,1982.0,bench,pubmed,True,Parse error - defaulted to include,"S-100 protein in soft-tissue tumors derived from Schwann cells and melanocytes.  Stefansson K, Wollmann R, Jerkovic M.  In soft tissues outside the central nervous system, S-100 protein is found  normally only in Schwann cells. Using the peroxidase-antiperoxidase  immunohistochemical method S-100 was also found in tumors derived from Schwann  cells and melanocytes, including neurofibromas, neurilemomas, granular cell  myoblastomas, cutaneous nevi, and malignant melanomas. S-100 was not detected in  malignant Schwannomas, neuroblastomas, oat cell carcinomas, medullary carcinomas  of the thyroid, paragangliomas, or meningiomas. S-100 was also absent from  neoplasms of soft tissues not usually considered to arise from cells of neural  crest origin. S-100 appears to be a useful marker for identifying neoplasms  derived from Schwann cells and melanocytes.  PMCID: PMC1916175 PMID: 6278936 [Indexed for MEDLINE]",True,Parse error - defaulted to include
PMID:6413007,Tumors of the peripheral nervous system.,10.3322/canjclin.33.5.282,CA: a cancer journal for clinicians,1983.0,bench,pubmed,True,Parse error - defaulted to include,"Tumors of the peripheral nervous system.  Ariel IM.  Most tumors (benign and malignant) do not arise from the nerves per se, but from  the supporting cells; tumors arising from the cells of Schwann are termed  schwannoma or neurilemoma--benign or malignant. Surgical extirpation is the only  way of treating these tumors. Radiation therapy can offer significant palliation  and prolongation of life, but no cures have been observed. Other forms of  therapy (chemotherapy, immunotherapy, etc.) have little to offer at this time.  Benign tumors can be treated by local surgical extirpation; malignant tumors  must be radically resected, including major amputations where indicated. Certain  dermatomes have a proclivity to produce tumors, and new growths (benign and  malignant) proximal to the one clinically apparent can be expected in certain  patients. Neurofibromatosis (von Recklinghausen's disease) is a genetic error of  metabolism with a proclivity to produce multiple neurofibrosarcomas, and in  about 10 percent of the patients, malignant neurilemomas. Of 100 patients with  malignant neurilemomas treated by the author, 74 were considered determinate;  among them, the 10-year ""cure"" rate was 32 percent. Patients with von  Recklinghausen's disease had almost as good a 10-year survival rate as those  with solitary malignant schwannoma (30 percent vs 39 percent).  DOI: 10.3322/canjclin.33.5.282 PMID: 6413007 [Indexed for MEDLINE]",True,Parse error - defaulted to include
PMID:6417334,Linkage analysis of neurofibromatosis (von Recklinghausen disease).,10.1136/jmg.20.5.334,Journal of medical genetics,1983.0,bench,pubmed,True,Parse error - defaulted to include,"Linkage analysis of neurofibromatosis (von Recklinghausen disease).  Spence MA, Bader JL, Parry DM, Field LL, Funderburk SJ, Rubenstein AE, Gilman  PA, Sparkes RS.  Linkage analysis of 28 genetic markers was undertaken in 108 subjects from 11  families with well-documented, classic, peripheral neurofibromatosis. Fifty-four  persons were affected in one four-generation family, seven three-generation  families, and three two-generation families. Lod scores were calculated using  the standard LIPED programme for 49 combinations of theta male and theta female  from 0.01 to 0.50. Lod scores excluded close linkage with 16 markers, including  most tested on chromosome 1 and HLA on chromosome 6, and were inconclusive for  12 markers, including the secretor locus, closely linked to myotonic dystrophy.  Analysis of five informative families resulted in a lod score of +2.2 for close  linkage with GC on chromosome 4. However, the lod score for GC in the one  additional informative family was negative, so that the final interpolated  maximum was Z = 0.89 for theta male = 0.03, theta female = 0.28. Further studies  are needed to evaluate this suggestion of linkage and possible genetic  heterogeneity.  DOI: 10.1136/jmg.20.5.334 PMCID: PMC1049144 PMID: 6417334 [Indexed for MEDLINE]",True,Parse error - defaulted to include
PMID:6432917,The nature and origin of the melanin macroglobule.,10.1111/1523-1747.ep12263325,The Journal of investigative dermatology,1984.0,bench,pubmed,True,Parse error - defaulted to include,"The nature and origin of the melanin macroglobule.  Nakagawa H, Hori Y, Sato S, Fitzpatrick TB, Martuza RL.  The melanin macroglobule (MMG), formerly called ""macromelanosome,"" is a  cytoplasmic spherical granule formed in the melanocyte, varying in size from one  to several microns, much larger than normal ellipsoidal melanosomes. Although  ultrastructural features of MMG have been adequately described in the past,  there has been a disagreement about the formation process of MMG. In order to  further elucidate the nature and origin of MMG, electron microscopic studies  were conducted in several pigmentary disorders. Our findings included: (1) The  most remarkable characteristics of MMG are (a) the pleomorphism of their  internal structure and (b) the variation of their size. (2) MMG do not represent  true melanosomes but unique forms of autolysosomes resulting from the fusion of  autophagosomes (containing various numbers of melanosomes) with primary and/or  secondary lysosomes. (3) MMG are retained within melanocytes or transferred to  keratinocytes and to Langerhans cells in the epidermis, and to macrophages in  the dermis in any of their developmental stages. After transfer, MMG can fuse  with other heterolysosomes and probably increase in size in these cells. We  regard melanosome complexes as but one step in an autophagic process within  melanocytes which can, on occasion, produce MMG as residual bodies.  DOI: 10.1111/1523-1747.ep12263325 PMID: 6432917 [Indexed for MEDLINE]",True,Parse error - defaulted to include
PMID:6451216,An enzyme activity in normal and ataxia telangiectasia cell lines which is involved in the repair of gamma-irradiation-induced DNA damage.,10.1042/bj1880677,The Biochemical journal,1980.0,bench,pubmed,True,Parse error - defaulted to include,"An enzyme activity in normal and ataxia telangiectasia cell lines which is  involved in the repair of gamma-irradiation-induced DNA damage.  Edwards MJ, Taylor AM, Duckworth G.  An enzyme that enhances the activity of DNA polymerase I (EC 2.7.7.7) for  gamma-irradiated calf thymus DNA was demonstrated in cellular extracts of normal  human fibroblasts and lymphoid-cell lines. This enzyme was found to be deficient  in all cellular extracts of fibroblasts and lymphoid-cell lines examined from  patients with the autosomal recessive disease ataxia telangiectasia. The  activity in cellular extracts from normal fibroblasts was removed when heated to  100 degrees C for 2 min or when the assay was performed at 4 degrees C. No  significant deficiency in primer-activating enzyme activity was observed in  cell-free extracts of lymphoid lines from patients with xeroderma pigmentosum,  Huntington's chorea or neurofibromatosis, or from an ataxia telangiectasia  heterozygote.  DOI: 10.1042/bj1880677 PMCID: PMC1161948 PMID: 6451216 [Indexed for MEDLINE]",True,Parse error - defaulted to include
PMID:6490532,The effects of mesencephalic neural crest cell extirpation on the development of chicken embryos.,,Journal of anatomy,1984.0,bench,pubmed,True,Parse error - defaulted to include,"The effects of mesencephalic neural crest cell extirpation on the development of  chicken embryos.  McKee GJ, Ferguson MW.  The mesencephalic neural crest cells of Hamburger-Hamilton Stage 9-Stage 11  chick embryos were surgically extirpated unilaterally in 148 embryos and  bilaterally in 8 embryos. Sham operations were performed unilaterally on 16  control embryos and bilaterally on one control embryo. Embryos were fixed at  various time intervals after operation, studied macroscopically, and by light  and scanning electron microscopy, and their development compared with that of 47  normal embryos. The extirpated mesencephalic region was repopulated by crest  cells within 6-8 hours after operation. These 'new' crest cells migrated from  adjacent neuraxial levels (principally the metencephalon and prosencephalon)  along the basement membrane of the neural tube and the regenerating ectoderm. At  prosencephalic and metencephalic levels, both intrinsic hyperplasia of migrating  cells and prolonged migration of crest cells from the dorsomedian part of the  neural tube contributed the additional cells required to repopulate the  mesencephalic region. Morphogenesis and differentiation of all crest cell  derivatives were normal and craniofacial malformations were absent. Thus the  neural crest and neural tube can compensate for an extensive regional loss,  premigratory crest cells are neither regionally patterned nor determined (as  prosencephalic and metencephalic cells give rise to normal mesencephalic  derivatives) and regional failure of crest cell formation is an unlikely facial  pathogenetic mechanism. Previous workers who observed facial malformations  following crest cell extirpations performed the latter by removing the lips of  the neural tube which not only removed the crest cells but also the compensatory  mechanism. Cervical scoliosis was observed in extirpated embryos but not in  controls. The pathogenesis of this scoliosis may be related to the process of  compensation, which could disturb the sequential differentiation of the neural  tube and so disorganise the mechanisms of normal axial flexion. These  observations may be relevant to the pathogenesis of some forms of congenital and  infantile idiopathic scoliosis; such scoliosis in man is frequently present in  neurofibromatosis--a neural crest lesion.  PMCID: PMC1165064 PMID: 6490532 [Indexed for MEDLINE]",True,Parse error - defaulted to include
