antibodyId,targetAntigen,hostOrganism,clonality,cloneId,uniprotId,reactiveSpecies,conjugate,_pmid,_doi,_publicationTitle,_foundIn,_confidence,_contextSnippet,_whyMissed,_reasoning,_source,_completenessScore,_criticalFieldsScore,_missingCriticalFields,_hasMinimumFields
ceab0ee7-cbb4-4841-b93c-ccbb307da63a,SOX2 antibody,,,,,,,PMID:36730269,,Identification of therapeutic sensitivities in a spheroid drug combination screen of Neurofibromatosis Type I associated High Grade Gliomas.,methods,1.0,SOX2 (Catalogue # MAB2018) from R&D systems,Antibody with specific catalog number from R&D Systems,,AI validation - Sonnet 4.5,0,0,,
85b05e39-3b75-4a70-a08b-3a043093b4f2,anti-GAPDH antibody,,,,,,,PMID:37446790,,Icariin Promotes Osteogenic Differentiation in a Cell Model with NF1 Gene Knockout by Activating the cAMP/PKA/CREB Pathway.,methods,1.0,Antibodies against GAPDH (cat. no. 5174S)...were obtained from Cell Signaling Technology,Antibody with catalog number and vendor - clear tool indicator,,AI validation - Sonnet 4.5,0,0,,
ec4ccc7c-47b4-4136-99e4-3ea2fe882973,anti-neurofibromin antibody,,,,,,,PMID:37446790,,Icariin Promotes Osteogenic Differentiation in a Cell Model with NF1 Gene Knockout by Activating the cAMP/PKA/CREB Pathway.,methods,1.0,Antibody against neurofibromin (cat. no. ab17963) was purchased from Abcam,Antibody with catalog number and vendor,,AI validation - Sonnet 4.5,0,0,,
b6514c78-e865-4047-a6ff-33b39e93e95b,anti-p75 NGFR antibody,,,,,,,PMID:37520682,,Combining nonsense mutation suppression therapy with nonsense-mediated decay inhibition in neurofibromatosis type 1.,methods,1.0,Schwann cells were isolated from contaminating fibroblasts via p75 NGFR antibody-mediated magnetic cell selection,Antibody target name without 'antibody' keyword in immediate context,,AI validation - Sonnet 4.5,0,0,,
08516f32-c5e8-4021-9ce3-e9336ec5d6d4,SOX10 antibody,,,,,,,PMID:37770931,,"Integration of single-nuclei RNA-sequencing, spatial transcriptomics and histochemistry defines the complex microenvironment of NF1-associated plexiform neurofibromas.",methods,1.0,"SOX10 (Roche (Catalog#: 760-4968), pre-diluted kit)",Antibody with vendor and catalog number not detected,,AI validation - Sonnet 4.5,0,0,,
bf302325-a8e8-43a8-94b3-327a160edd3f,S100 antibody,,,,,,,PMID:37817770,,Single-cell RNA sequencing of neurofibromas reveals a tumor microenvironment favorable for neural regeneration and immune suppression in a neurofibromatosis type 1 porcine model.,abstract,0.95,"...exhibited classic diffuse-type histologic morphology and expected patterns of S100, SOX10, GFAP, and CD34 immunohistochemistry...",Antibody used for immunohistochemistry but mentioned without 'antibody' keyword,,AI validation - Sonnet 4.5,0,0,,
0136b66e-d628-4be0-acb4-a9cead90d98e,SOX10 antibody,,,,,,,PMID:37817770,,Single-cell RNA sequencing of neurofibromas reveals a tumor microenvironment favorable for neural regeneration and immune suppression in a neurofibromatosis type 1 porcine model.,abstract,0.95,"...exhibited classic diffuse-type histologic morphology and expected patterns of S100, SOX10, GFAP, and CD34 immunohistochemistry...",Antibody used for immunohistochemistry but mentioned without 'antibody' keyword,,AI validation - Sonnet 4.5,0,0,,
b110ccb0-b3fe-417e-88a9-ad16dd8427a8,GFAP antibody,,,,,,,PMID:37817770,,Single-cell RNA sequencing of neurofibromas reveals a tumor microenvironment favorable for neural regeneration and immune suppression in a neurofibromatosis type 1 porcine model.,abstract,0.95,"...exhibited classic diffuse-type histologic morphology and expected patterns of S100, SOX10, GFAP, and CD34 immunohistochemistry...",Antibody used for immunohistochemistry but mentioned without 'antibody' keyword,,AI validation - Sonnet 4.5,0,0,,
f51001ac-3db4-4435-afb2-c2298e5e09c6,CD34 antibody,,,,,,,PMID:37817770,,Single-cell RNA sequencing of neurofibromas reveals a tumor microenvironment favorable for neural regeneration and immune suppression in a neurofibromatosis type 1 porcine model.,abstract,0.95,"...exhibited classic diffuse-type histologic morphology and expected patterns of S100, SOX10, GFAP, and CD34 immunohistochemistry...",Antibody used for immunohistochemistry but mentioned without 'antibody' keyword,,AI validation - Sonnet 4.5,0,0,,
0c9b450d-f6ad-492e-98cb-029f0a7002dd,anti-IBA1 antibody,,,,,,,PMID:37990867,,Neurofibromin 1 mutations impair the function of human induced pluripotent stem cell-derived microglia.,methods,0.95,Cells were next stained with anti-IBA1 antibody (Table S1) in TBS containing 5% donkey serum overnight,Primary antibody with clear 'anti-' prefix not identified by antibody mining patterns,,AI validation - Sonnet 4.5,0,0,,
0d73d15e-9f8c-4f84-87e9-c5c6da3f8120,pan-RAS antibody,,,,,,,PMID:38201517,,Synergistic Suppression of NF1 Malignant Peripheral Nerve Sheath Tumor Cell Growth in Culture and Orthotopic Xenografts by Combinational Treatment with Statin and Prodrug Farnesyltransferase Inhibitor PAMAM G4 Dendrimers.,methods,1.0,"N-, K-, and H-RAS were detected with a 1:100 dilution of murine monoclonal pan-RAS antibody (BD Biosciences, San Diego, CA, USA, product #610002).",Antibody with catalog number should have been caught,,AI validation - Sonnet 4.5,0,0,,
09d6e455-85da-48c9-927a-e57b69a8e052,N-RAS antibody,,,,,,,PMID:38201517,,Synergistic Suppression of NF1 Malignant Peripheral Nerve Sheath Tumor Cell Growth in Culture and Orthotopic Xenografts by Combinational Treatment with Statin and Prodrug Farnesyltransferase Inhibitor PAMAM G4 Dendrimers.,methods,1.0,"N-RAS was detected with a 1:400 dilution of a rabbit polyclonal N-RAS antibody (Santa Cruz, CA, USA, product #sc-519).",Specific antibody with catalog number not recognized,,AI validation - Sonnet 4.5,0,0,,
9e643e87-acf3-400b-b6a1-1503a2cb0a44,GAPDH antibody,,,,,,,PMID:38201517,,Synergistic Suppression of NF1 Malignant Peripheral Nerve Sheath Tumor Cell Growth in Culture and Orthotopic Xenografts by Combinational Treatment with Statin and Prodrug Farnesyltransferase Inhibitor PAMAM G4 Dendrimers.,methods,1.0,"GAPDH was detected with a 1:1000 dilution of rabbit polyclonal antibody to GAPDH (Cell Signaling, Boston, MA, USA, product #2118).",Loading control antibody with catalog number missed,,AI validation - Sonnet 4.5,0,0,,
7b29c086-26b8-4e6a-8588-71d957c2a08b,neurofibromin antibody (Bethyl A300-140A),,,,,,,PMID:38216123,,NF1 deficiency drives metabolic reprogramming in ER+ breast cancer.,methods,1.0,"Immunoblotting was carried out using antibodies against neurofibromin – Bethyl (Bethyl, Cat# A300-140A, primary 1:500, secondary 1:2000)",Antibody with specific catalog number should have been detected,,AI validation - Sonnet 4.5,0,0,,
e034a857-ee63-46a2-801a-fa90484c69c7,neurofibromin antibody H12,,,,,,,PMID:38216123,,NF1 deficiency drives metabolic reprogramming in ER+ breast cancer.,methods,1.0,"H12 (Santa Cruz Biotechnology, Cat# sc-376886, primary 1:500, secondary 1:2000)",Antibody with specific catalog number should have been detected,,AI validation - Sonnet 4.5,0,0,,
77cd3501-69d5-44a1-9ec3-a3fce2564f1d,ERK antibody,,,,,,,PMID:38216123,,NF1 deficiency drives metabolic reprogramming in ER+ breast cancer.,methods,1.0,"ERK (Cell Signaling Technology, Cat#4695S)",Antibody with catalog number should have been detected,,AI validation - Sonnet 4.5,0,0,,
3c68af94-ff20-41f4-ae35-3dd0d6635ab2,Ki67,,,,,,,PMID:38387803,,Development of a vestibular schwannoma tumor slice model for pharmacological testing.,abstract,0.9,Treatment responses were assessed using CC3 as an apoptosis marker and Ki67 as a proliferation marker,Ki67 is a standard proliferation marker antibody but may not be recognized by current patterns,,AI validation - Sonnet 4.5,0,0,,
e6da3085-15a1-419d-9de8-161e94f6c15e,anti-neurofibromin antibody,,,,,,,PMID:38481529,,Generation of heterozygous and homozygous NF1 lines from human-induced pluripotent stem cells using CRISPR/Cas9 to investigate bone defects associated with neurofibromatosis type 1.,methods,1.0,"incubated overnight with the primary anti-neurofibromin antibody (abcam, ab17963, 1/1000)",Primary antibody with catalog number for Western blot,,AI validation - Sonnet 4.5,0,0,,
6ba271de-17a4-4688-9290-f1cdb2a6a256,S100 antibody,,,,,,,PMID:38900740,,Revisiting the NPcis mouse model: A new tool to model plexiform neurofibroma.,methods,1.0,"The following primary antibodies were used in the immunohistochemistry studies: S100 (Agilent Technologies, GA-50461-2)",Antibody name without 'antibody' suffix not captured,,AI validation - Sonnet 4.5,0,0,,
da5af870-0733-4a66-93d2-6cf80d746020,Nf1 antibody,,,,,,,PMID:38900740,,Revisiting the NPcis mouse model: A new tool to model plexiform neurofibroma.,methods,1.0,"Nf1 (Santa Cruz, sc-376886)",Gene name used as antibody target not distinguished from disease reference,,AI validation - Sonnet 4.5,0,0,,
4806e892-1793-43cf-9f0a-8f0f001a2c90,p53 antibody,,,,,,,PMID:38900740,,Revisiting the NPcis mouse model: A new tool to model plexiform neurofibroma.,methods,1.0,"p53 (Santa Cruz, sc-126)",Gene name used as antibody target not captured,,AI validation - Sonnet 4.5,0,0,,
51822ba6-beae-4002-89dc-afc14db7840c,Iba1 antibody,,,,,,,PMID:38900740,,Revisiting the NPcis mouse model: A new tool to model plexiform neurofibroma.,methods,1.0,"Iba1 (Fujifilm, 019-19741)",Antibody name without 'antibody' suffix not captured,,AI validation - Sonnet 4.5,0,0,,
cb48bae8-7380-4c64-826c-1691a52c4d5c,anti-cleaved caspase 3 (Asp175),,,,,,,PMID:39016685,,Chemical genetic screens reveal defective lysosomal trafficking as synthetic lethal with NF1 loss.,methods,1.0,"anti-cleaved caspase 3 (Asp175) rabbit polyclonal (1:200; cat. no 9661, Cell Signaling Technology)",Antibody with epitope specification not detected,,AI validation - Sonnet 4.5,0,0,,
cc30bc4a-26a3-4e4a-9f3a-0e7d7da85b0a,anti-NF1 (D7R7D),,,,,,,PMID:39016685,,Chemical genetic screens reveal defective lysosomal trafficking as synthetic lethal with NF1 loss.,methods,1.0,"anti-NF1 (D7R7D) rabbit monoclonal (cat. no 14623, Cell Signaling Technology, 1:1000, overnight at 4°C)",NF1 antibody with clone name not detected,,AI validation - Sonnet 4.5,0,0,,
b293b723-5c54-49e3-bb96-6e4474d63123,anti-PARP (46D11),,,,,,,PMID:39016685,,Chemical genetic screens reveal defective lysosomal trafficking as synthetic lethal with NF1 loss.,methods,1.0,"anti-PARP (46D11) rabbit monoclonal (cat. no 9532, Cell Signaling Technology, 1:5000, overnight at 4°C)",Antibody with clone name not detected,,AI validation - Sonnet 4.5,0,0,,
acd24590-1da7-47b6-84c8-36fc2d711f5d,anti-merlin antibody,,,,,,,PMID:39415595,,Generation of a zebrafish neurofibromatosis model via inducible knockout of nf2a/b.,methods,1.0,"Subsequently, the blot was incubated with a 1:1000 dilution of anti-merlin antibody overnight at 4°C.",Antibody name pattern not captured,,AI validation - Sonnet 4.5,0,0,,
fbf9a5f8-8f51-47d6-b4f8-936a8cd2f9ef,anti-Sox10 antibody,,,,,,,PMID:39415595,,Generation of a zebrafish neurofibromatosis model via inducible knockout of nf2a/b.,methods,1.0,Anti-Sox10 antibody staining on HCR-processed sections was performed according to Kamenev et al. (2021).,Antibody name pattern not captured,,AI validation - Sonnet 4.5,0,0,,
711b5f53-7cca-4a80-91d5-89f7ec0964a4,neurofibromin antibody,,,,,,,PMID:39890807,,Global proteomics and affinity mass spectrometry analysis of human Schwann cells indicates that variation in and loss of neurofibromin (NF1) alters protein expression and cellular and mitochondrial metabolism.,methods,1.0,probed overnight at 4°C with either the neurofibromin antibody (Cell Signaling Technologies Cat. #: 14623 S),Antibody with catalog number not detected,,AI validation - Sonnet 4.5,0,0,,
09b89cdd-787b-4ddf-ad9e-b1d02c608da6,CONFIRM anti-Ki67 (clone 30-9),,,,,,,PMID:40394150,,Mass spectrometric insights into the protein composition of human cutaneous neurofibromas: comparison of neurofibromas with the overlying skin.,methods,0.95,...12-min incubation with the CONFIRM anti-Ki67 (clone 30-9) rabbit monoclonal primary antibody (Roche)...,Specific antibody with clone information and vendor for immunohistochemistry,,AI validation - Sonnet 4.5,0,0,,
bd86a95c-9ec8-4f2e-9a5f-633f1b27c0ad,total ERK antibody,,,,,,,PMID:40587782,,"A transcriptomic, proteomic, and functional genetic atlas dissects neurofibromin function in the peripheral nervous system.",methods,1.0,"total ERK (Cell Signaling Technologies, #4695, 1:1,000 dilution)",Antibody with vendor and catalog number not detected,,AI validation - Sonnet 4.5,0,0,,
a0372549-e2ef-4fae-bc24-9eb597572d0b,pMEK antibody,,,,,,,PMID:40587782,,"A transcriptomic, proteomic, and functional genetic atlas dissects neurofibromin function in the peripheral nervous system.",methods,1.0,"pMEK (Cell Signaling Technologies, #9121, 1:1,000 dilution)",Antibody with vendor and catalog number not detected,,AI validation - Sonnet 4.5,0,0,,
4d30f51a-be2b-4623-88e7-620277ae4bfa,total MEK antibody,,,,,,,PMID:40587782,,"A transcriptomic, proteomic, and functional genetic atlas dissects neurofibromin function in the peripheral nervous system.",methods,1.0,"total MEK (Cell Signaling Technologies, #8727, 1:1,000 dilution)",Antibody with vendor and catalog number not detected,,AI validation - Sonnet 4.5,0,0,,
973fc45e-c177-4234-b89c-867be84fa412,neurofibromin antibody,,,,,,,PMID:40587782,,"A transcriptomic, proteomic, and functional genetic atlas dissects neurofibromin function in the peripheral nervous system.",methods,1.0,"neurofibromin (Millipore, #3668175, 1:1000 dilution)",Antibody with vendor and catalog number not detected,,AI validation - Sonnet 4.5,0,0,,
82ffc3f4-4135-4f2b-86ea-0d40dabc551f,SOS2 antibody,,,,,,,PMID:40587782,,"A transcriptomic, proteomic, and functional genetic atlas dissects neurofibromin function in the peripheral nervous system.",methods,1.0,"SOS2 (Santa Cruz, sc-393667)",Antibody with vendor and catalog number not detected,,AI validation - Sonnet 4.5,0,0,,
61e234fd-7170-4220-bb32-63da2503a209,neurofibromin/NF1 antibody,,,,,,,PMID:40590220,,A haploinsufficiency restoration strategy corrects neurobehavioral deficits in Nf1+/- mice.,methods,1.0,"neurofibromin/NF1 (sc-67, sc-376886, Santa Cruz Biotechnology and ab238142, Abcam)",Antibody with multiple catalog numbers not recognized,,AI validation - Sonnet 4.5,0,0,,
c0faaf7a-5b55-4985-9a19-abbcbbf75242,ERK1/2 antibody,,,,,,,PMID:40590220,,A haploinsufficiency restoration strategy corrects neurobehavioral deficits in Nf1+/- mice.,methods,1.0,"ERK1/2 (9102, Cell Signaling Technology)",Cell Signaling Technology antibody not recognized,,AI validation - Sonnet 4.5,0,0,,
2174bf34-bbb6-42a5-a16d-05f06395ea29,anti-pERK Thr202/Tyr204 antibody,,,,,,,PMID:40590220,,A haploinsufficiency restoration strategy corrects neurobehavioral deficits in Nf1+/- mice.,methods,1.0,"anti-pERK Thr202/Tyr204 (4377, Cell Signaling Technology)",Phospho-specific antibody not recognized,,AI validation - Sonnet 4.5,0,0,,
0f045d12-f03b-4e95-b03b-656937fcee12,GAPDH antibody,,,,,,,PMID:40590220,,A haploinsufficiency restoration strategy corrects neurobehavioral deficits in Nf1+/- mice.,methods,1.0,"GAPDH (2118, Cell Signaling Technology)",Loading control antibody not recognized,,AI validation - Sonnet 4.5,0,0,,
098fe47b-b4cf-4c12-a63f-35f2237b034c,S100 mouse monoclonal primary antibody,,,,,,,PMID:41001593,,Loss of Schwann cell's normal rhythmic core clock gene expression and gain of rhythmic expression of oncogenic driver genes in malignant NF1-associated peripheral nerve sheath tumor.,methods,1.0,"S100 mouse monoclonal primary antibody (Cell Signaling Technology, Danvers, USA) diluted 1:1000","Clear antibody mention with vendor, should be caught by antibody patterns",,AI validation - Sonnet 4.5,0,0,,
6ab7ad89-9e97-4d8b-ac6e-82e56b4fcc78,anti-NF1 antibody,,,,,,,PMID:41022755,,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,methods,0.98,Rabbit anti-NF1 antibody (A300-140A) was purchased from Bethyl Laboratories,Antibody target name not caught by antibody mining patterns,,AI validation - Sonnet 4.5,0,0,,
32e5a990-b565-4b53-9f86-1d8a9ec23aec,anti-phospho-ERK1/2 antibody,,,,,,,PMID:41022755,,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,methods,0.98,The rabbit anti-phospho-ERK1/2 (p44/42 MAPK) (Thr202/Tyr204) antibody (#9101),Phospho-specific antibody not caught by antibody mining patterns,,AI validation - Sonnet 4.5,0,0,,
bf1f87de-360c-462f-b967-3a518c58a1be,neurofibromin 1 (D7R7D) rabbit mAb 14623,,,,,,,PMID:41036607,,Pharmacogenomic Synthetic Lethal Screens Reveal Hidden Vulnerabilities and New Therapeutic Approaches for Treatment of NF1-Associated Tumors.,methods,1.0,Primary and secondary antibodies used were from Cell Signaling Technology: neurofibromin 1 (D7R7D) rabbit mAb 14623 (RRID: AB_2798543),Primary antibody with clone name and RRID identifier,,AI validation - Sonnet 4.5,0,0,,
9e551a46-0aa3-4312-ab2f-51b4e7055d11,anti-CD33 APC,,,,,,,PMID:41149489,,Small Extracellular Vesicles Derived from NF2-Associated Schwannoma Cells Modulate Tumor Progression and Immunity via HSP90.,methods,1.0,"...anti-HLA-DR Percp-cy5.5 (eBioscience, 0.015 μg/test, San Diego, CA, USA), anti-CD33 APC (eBioscience, 0.125 μg/test)...",Specific antibody with vendor information - clear research tool,,AI validation - Sonnet 4.5,0,0,,
8da2a5d5-95f0-4ab9-8fa1-b0e26d026f0b,CD81 antibody,,,,,,,PMID:41149489,,Small Extracellular Vesicles Derived from NF2-Associated Schwannoma Cells Modulate Tumor Progression and Immunity via HSP90.,methods,1.0,"...CD9 (Proteintech, 60232-1-Ig, Wuhan, China), CD81 (Proteintech, 66866-1-Ig)...",Primary antibody with specific catalog number and vendor - clear research tool,,AI validation - Sonnet 4.5,0,0,,
6e50cccc-29a1-4d76-a2b3-b87571a79fd5,ERK antibody,,,,,,,PMID:41149489,,Small Extracellular Vesicles Derived from NF2-Associated Schwannoma Cells Modulate Tumor Progression and Immunity via HSP90.,methods,1.0,"...p-AKT (CST, #4051S), ERK (CST, #4695)...",Primary antibody with specific catalog number and vendor - clear research tool,,AI validation - Sonnet 4.5,0,0,,
da78f31f-3ce3-429e-aa81-38d5d612cc05,p-ERK antibody,,,,,,,PMID:41149489,,Small Extracellular Vesicles Derived from NF2-Associated Schwannoma Cells Modulate Tumor Progression and Immunity via HSP90.,methods,1.0,"...ERK (CST, #4695), p-ERK (CST, #9101S)...",Primary antibody with specific catalog number and vendor - clear research tool,,AI validation - Sonnet 4.5,0,0,,
6e111aca-d657-425d-bb58-80a0b35497d7,Anti-CD31,,,,,,,PMID:41444363,,Focused ultrasound-mediated drug delivery of bevacizumab in treating NF2-related schwannomatosis in an animal model.,methods,1.0,"Immunohistology analysis of 10 micron dorsal root ganglia cryosections was performed using Anti-CD31 (Abcam, ab7388) for vasculature",Specific antibody with catalog number and vendor - clear research tool,,AI validation - Sonnet 4.5,0,0,,
42bb39ce-230d-4a36-bf3a-4cc6cb3a4f32,Anti-S100B,,,,,,,PMID:41444363,,Focused ultrasound-mediated drug delivery of bevacizumab in treating NF2-related schwannomatosis in an animal model.,methods,1.0,"Anti-S100B (Atlas Antibodies, HPA015768-100UL) antibodies for S100B protein and DAPI for nuclei",Specific antibody with catalog number and vendor - clear research tool,,AI validation - Sonnet 4.5,0,0,,
c3b436c1-ae16-4790-95a9-85751d070edd,N-Terminal NF1 antibody,,,,,,,PMID:41564118,,Immortalization and characterization of Schwann cell lines derived from NF1-associated cutaneous neurofibromas.,methods,1.0,...Primary antibodies included N-Terminal NF1 (Cell Signaling cat# D7R7D 1:1000)...,Antibody with catalog number not captured by antibody mining patterns,,AI validation - Sonnet 4.5,0,0,,
48988646-a9ac-4630-8efa-d7a5b8ad9fab,p-ERK antibody,,,,,,,PMID:41564118,,Immortalization and characterization of Schwann cell lines derived from NF1-associated cutaneous neurofibromas.,methods,1.0,...p-ERK (Cell Signaling cat# 9101 1:1000)...,Antibody with catalog number not captured by antibody mining patterns,,AI validation - Sonnet 4.5,0,0,,
b47d832a-aa73-427f-a89c-9fd5492f0c3a,total ERK antibody,,,,,,,PMID:41564118,,Immortalization and characterization of Schwann cell lines derived from NF1-associated cutaneous neurofibromas.,methods,1.0,...total ERK (Cell Signaling cat# 9102 1:1000)...,Antibody with catalog number not captured by antibody mining patterns,,AI validation - Sonnet 4.5,0,0,,
75a1a01d-bee8-484f-915d-570979f2f52f,MET antibody,,,,,,,PMID:41616055,,Inhibition of focal adhesion kinase impairs tumor formation and preserves hearing in a murine model of NF2-related schwannomatosis.,methods,1.0,"MET: #ab216574 or #ab51067, Abcam (1:100); SOX10: #ab180862, Abcam (1:100)",Antibody with multiple catalog numbers not recognized,,AI validation - Sonnet 4.5,0,0,,
97ae6f41-1ed3-4995-85a7-eeaaab1ce20d,SOX10 antibody,,,,,,,PMID:41616055,,Inhibition of focal adhesion kinase impairs tumor formation and preserves hearing in a murine model of NF2-related schwannomatosis.,methods,1.0,"SOX10: #ab180862, Abcam (1:100); NLRP3: #CAB12694, Assay Genie (1:1000 dilution)",Antibody with vendor and dilution information not detected,,AI validation - Sonnet 4.5,0,0,,
fec025b8-3a6d-4ca6-b957-164fd04a2d3b,CD68 antibody,,,,,,,PMID:41616055,,Inhibition of focal adhesion kinase impairs tumor formation and preserves hearing in a murine model of NF2-related schwannomatosis.,methods,1.0,"CD68, Cell Signaling Technology (1:100)]. Incubation with secondary antibody was performed",Antibody with vendor information not detected,,AI validation - Sonnet 4.5,0,0,,
2ff117ff-6d60-4257-9b1d-d2c57c64231f,monoclonal antibodies to amino- and carboxyl-terminal synthetic NF2 peptides,,,,,,,PMID:7485397,,Neurofibromatosis type 2 protein co-localizes with elements of the cytoskeleton.,abstract,0.95,Using monoclonal antibodies to amino- and carboxyl-terminal synthetic NF2 peptides we demonstrate the co-localization of the NF2 protein with elements of the cytoskeleton,Mining patterns likely don't capture the full descriptive phrase 'monoclonal antibodies to amino- and carboxyl-terminal synthetic NF2 peptides',,AI validation - Sonnet 4.5,0,0,,
1f6d9195-9f8f-43ac-84b1-1eee77b2669f,NF1 antibody (Santa Cruz; sc-67),,,,,,,PMID:8176268,,Localization of neurofibromin to keratinocytes and melanocytes in developing rat and human skin.,methods,1.0,"The following primary antibodies were used in the immunohistochemistry studies: K1 (BioLegend, 905601, 1:100), NF1 (Santa Cruz; sc-67, 1:100), H3K27Me3 (Cell Signaling, 9733S, 1:500), and S100 (DAKO, Z0311, 1:5000).",Clear antibody mention with vendor and catalog number in methods section,,AI validation - Sonnet 4.5,0,0,,
d01c9bc3-24b9-460d-a16f-3aac86cc2e79,"H3K27Me3 antibody (Cell Signaling, 9733S)",,,,,,,PMID:8176268,,Localization of neurofibromin to keratinocytes and melanocytes in developing rat and human skin.,methods,1.0,"The following primary antibodies were used in the immunohistochemistry studies: K1 (BioLegend, 905601, 1:100), NF1 (Santa Cruz; sc-67, 1:100), H3K27Me3 (Cell Signaling, 9733S, 1:500), and S100 (DAKO, Z0311, 1:5000).",Clear antibody mention with vendor and catalog number in methods section,,AI validation - Sonnet 4.5,0,0,,
76a003ad-ca77-4e7e-86ec-4cd9587df7e7,"S100 antibody (DAKO, Z0311)",,,,,,,PMID:8176268,,Localization of neurofibromin to keratinocytes and melanocytes in developing rat and human skin.,methods,1.0,"The following primary antibodies were used in the immunohistochemistry studies: K1 (BioLegend, 905601, 1:100), NF1 (Santa Cruz; sc-67, 1:100), H3K27Me3 (Cell Signaling, 9733S, 1:500), and S100 (DAKO, Z0311, 1:5000).",Clear antibody mention with vendor and catalog number in methods section,,AI validation - Sonnet 4.5,0,0,,
0f919dfc-c8b6-4d88-88b0-967dc5983e4c,NF1 antibody (Santa Cruz; H-12),,,,,,,PMID:8176268,,Localization of neurofibromin to keratinocytes and melanocytes in developing rat and human skin.,methods,1.0,"Purified cells were lyzed and analyzed by immunoblot analysis with the following antibodies: NF1 (Santa Cruz; H-12, 1:100); K1 (BioLegend, 905601, 1:1000); LUMICAN (Santa Cruz; sc-166871, 1:200).",Clear antibody mention with vendor and clone information for Western blot,,AI validation - Sonnet 4.5,0,0,,
118d28c5-bc75-41bd-9383-4feb1daee47c,anti-CD3 antibody (eBioscience; 16-0031-86),,,,,,,PMID:8176268,,Localization of neurofibromin to keratinocytes and melanocytes in developing rat and human skin.,methods,1.0,Purified CD3+ T cells (2×105/well) were cultured for 2 days in 96-well plates (in triplicate) precoated with indicated doses of anti-CD3 Ab (eBioscience; cat. no. 16-0031-86),Functional antibody with vendor and catalog number,,AI validation - Sonnet 4.5,0,0,,
4bb028a3-71a8-4666-a1f5-6935242e428c,CD4 antibody (eBioscience; 17-0042-83),,,,,,,PMID:8176268,,Localization of neurofibromin to keratinocytes and melanocytes in developing rat and human skin.,methods,1.0,"Ab directed at T cell (CD4 [eBioscience; cat. no. 17-0042-83; 1:100], CD8 [Lifetech; cat. no. A15836; 1:100], FoxP3 [eBioscience; cat. no. 12-57773-80; 1:100])",Flow cytometry antibody with vendor and catalog number,,AI validation - Sonnet 4.5,0,0,,
9860ecbf-c863-42e5-8b3e-ce2a451a3f18,CD8 antibody (Lifetech; A15836),,,,,,,PMID:8176268,,Localization of neurofibromin to keratinocytes and melanocytes in developing rat and human skin.,methods,1.0,"Ab directed at T cell (CD4 [eBioscience; cat. no. 17-0042-83; 1:100], CD8 [Lifetech; cat. no. A15836; 1:100], FoxP3 [eBioscience; cat. no. 12-57773-80; 1:100])",Flow cytometry antibody with vendor and catalog number,,AI validation - Sonnet 4.5,0,0,,
acff73ae-b176-4643-8b02-c231c626ec7e,CD45 antibody (eBioscience; 25-0451-82),,,,,,,PMID:8176268,,Localization of neurofibromin to keratinocytes and melanocytes in developing rat and human skin.,methods,1.0,"B-cell (B220 [eBioscience; cat. no. 11-0452-85; 1:100]), and pan hematopoietic (CD45 [eBioscience; cat. no. 25-0451-82; 1:100)",Flow cytometry antibody with vendor and catalog number,,AI validation - Sonnet 4.5,0,0,,
ed7352ae-0ded-49ff-abe3-40d58face0ea,MET antibody,,,,,,,PMID:28775147,,Combination Therapy with c-Met and Src Inhibitors Induces Caspase-Dependent Apoptosis of Merlin-Deficient Schwann Cells and Suppresses Growth of Schwannoma Cells.,methods,1.0,"MET: #ab216574 or #ab51067, Abcam (1:100)",Antibody with catalog number not captured,,AI validation - Sonnet 4.5,0,0,,
895ff2d2-aadf-4980-b1c0-16393ac3f4b6,SOX10 antibody,,,,,,,PMID:28775147,,Combination Therapy with c-Met and Src Inhibitors Induces Caspase-Dependent Apoptosis of Merlin-Deficient Schwann Cells and Suppresses Growth of Schwannoma Cells.,methods,1.0,"SOX10: #ab180862, Abcam (1:100)",Antibody with catalog number not captured,,AI validation - Sonnet 4.5,0,0,,
01a6a98f-7514-4e6f-80f1-e828a9270f10,CD68 antibody,,,,,,,PMID:28775147,,Combination Therapy with c-Met and Src Inhibitors Induces Caspase-Dependent Apoptosis of Merlin-Deficient Schwann Cells and Suppresses Growth of Schwannoma Cells.,methods,0.9,"CD68, Cell Signaling Technology (1:100)",Antibody without catalog number not captured,,AI validation - Sonnet 4.5,0,0,,
0e2122b7-3cb2-4f4c-adb6-6999e08c3387,total ERK antibody,,,,,,,PMID:28775147,,Combination Therapy with c-Met and Src Inhibitors Induces Caspase-Dependent Apoptosis of Merlin-Deficient Schwann Cells and Suppresses Growth of Schwannoma Cells.,methods,1.0,"total ERK (#9102, Cell Signaling Technology)",Antibody with catalog number not captured,,AI validation - Sonnet 4.5,0,0,,
4fbf7c9b-163a-4587-a1a0-334bc061383d,cleaved caspase 3 antibody,,,,,,,PMID:28775147,,Combination Therapy with c-Met and Src Inhibitors Induces Caspase-Dependent Apoptosis of Merlin-Deficient Schwann Cells and Suppresses Growth of Schwannoma Cells.,methods,1.0,"cleaved caspase 3 (#9664S, Cell Signaling Technology)",Antibody with catalog number not captured,,AI validation - Sonnet 4.5,0,0,,
