_pmid,_doi,_publicationTitle,_year,_confidence,_toolType,resourceName,resourceType,rrid,synonyms,description,aiSummary,howToAcquire
PMID:29941005,10.1186/s13023-018-0843-1,Increased extracellular matrix deposition during chondrogenic differentiation of dental pulp stem cells from individuals with neurofibromatosis type 1: an in vitro 2D and 3D study.,,0.8,computational_tool,FACSDiva (BD Biosciences),Computational Tool,,,,,
PMID:29941005,10.1186/s13023-018-0843-1,Increased extracellular matrix deposition during chondrogenic differentiation of dental pulp stem cells from individuals with neurofibromatosis type 1: an in vitro 2D and 3D study.,,0.9,computational_tool,FlowJo 7.6.5,Computational Tool,,,,,
PMID:29941005,10.1186/s13023-018-0843-1,Increased extracellular matrix deposition during chondrogenic differentiation of dental pulp stem cells from individuals with neurofibromatosis type 1: an in vitro 2D and 3D study.,,0.9,computational_tool,"ImageJ software v.1.49 (NIH, USA)",Computational Tool,,,,,
PMID:29941005,10.1186/s13023-018-0843-1,Increased extracellular matrix deposition during chondrogenic differentiation of dental pulp stem cells from individuals with neurofibromatosis type 1: an in vitro 2D and 3D study.,,0.8,computational_tool,"Countess II FL Automated Cell Counter (ThermoFisher Scientific, MA, USA)",Computational Tool,,,,,
PMID:29941005,10.1186/s13023-018-0843-1,Increased extracellular matrix deposition during chondrogenic differentiation of dental pulp stem cells from individuals with neurofibromatosis type 1: an in vitro 2D and 3D study.,,0.8,computational_tool,SPSS v. 20.0,Computational Tool,,,,,
PMID:37990867,10.1242/dmm.049861,Neurofibromin 1 mutations impair the function of human induced pluripotent stem cell-derived microglia.,,0.85,cell_line,CTL BJFF.6 hiPSCs,Cell Line,,,,,
PMID:37990867,10.1242/dmm.049861,Neurofibromin 1 mutations impair the function of human induced pluripotent stem cell-derived microglia.,,0.8,genetic_reagent,Promokine Mycoplasma Test Kit I/C,Genetic Reagent,,,,,
PMID:37990867,10.1242/dmm.049861,Neurofibromin 1 mutations impair the function of human induced pluripotent stem cell-derived microglia.,,0.75,computational_tool,iScan machine,Computational Tool,,,,,
PMID:37990867,10.1242/dmm.049861,Neurofibromin 1 mutations impair the function of human induced pluripotent stem cell-derived microglia.,,0.85,computational_tool,Karyostudio 1.3 software,Computational Tool,,,,,
PMID:37990867,10.1242/dmm.049861,Neurofibromin 1 mutations impair the function of human induced pluripotent stem cell-derived microglia.,,0.8,genetic_reagent,GenePrint 10 System,Genetic Reagent,,,,,
PMID:37990867,10.1242/dmm.049861,Neurofibromin 1 mutations impair the function of human induced pluripotent stem cell-derived microglia.,,0.85,genetic_reagent,STEMdiff hematopoietic kit,Genetic Reagent,,,,,
PMID:37990867,10.1242/dmm.049861,Neurofibromin 1 mutations impair the function of human induced pluripotent stem cell-derived microglia.,,0.9,antibody,OCT3/4 antibody,Antibody,,,,,
PMID:37990867,10.1242/dmm.049861,Neurofibromin 1 mutations impair the function of human induced pluripotent stem cell-derived microglia.,,0.9,antibody,NANOG antibody,Antibody,,,,,
PMID:37990867,10.1242/dmm.049861,Neurofibromin 1 mutations impair the function of human induced pluripotent stem cell-derived microglia.,,0.9,antibody,TRA-1-60 antibody,Antibody,,,,,
PMID:37990867,10.1242/dmm.049861,Neurofibromin 1 mutations impair the function of human induced pluripotent stem cell-derived microglia.,,0.9,antibody,SSEA-4 antibody,Antibody,,,,,
PMID:37990867,10.1242/dmm.049861,Neurofibromin 1 mutations impair the function of human induced pluripotent stem cell-derived microglia.,,0.9,antibody,IBA1 antibody,Antibody,,,,,
PMID:37990867,10.1242/dmm.049861,Neurofibromin 1 mutations impair the function of human induced pluripotent stem cell-derived microglia.,,0.85,genetic_reagent,ReliaPrep RNA tissue kit,Genetic Reagent,,,,,
PMID:37990867,10.1242/dmm.049861,Neurofibromin 1 mutations impair the function of human induced pluripotent stem cell-derived microglia.,,0.85,genetic_reagent,PrimeScript RT reagent kit,Genetic Reagent,,,,,
PMID:37990867,10.1242/dmm.049861,Neurofibromin 1 mutations impair the function of human induced pluripotent stem cell-derived microglia.,,0.8,genetic_reagent,IncuCyte cell migration kit,Genetic Reagent,,,,,
PMID:37990867,10.1242/dmm.049861,Neurofibromin 1 mutations impair the function of human induced pluripotent stem cell-derived microglia.,,0.85,computational_tool,IncuCyte Zoom live cell analysis system,Computational Tool,,,,,
PMID:37990867,10.1242/dmm.049861,Neurofibromin 1 mutations impair the function of human induced pluripotent stem cell-derived microglia.,,0.85,genetic_reagent,cAMP ELISA kit,Genetic Reagent,,,,,
PMID:37990867,10.1242/dmm.049861,Neurofibromin 1 mutations impair the function of human induced pluripotent stem cell-derived microglia.,,0.85,genetic_reagent,MILLIPLEX MAP human cytokine/chemokine/growth factor panel A,Genetic Reagent,,,,,
PMID:37990867,10.1242/dmm.049861,Neurofibromin 1 mutations impair the function of human induced pluripotent stem cell-derived microglia.,,0.9,computational_tool,Partek Flow software,Computational Tool,,,,,
PMID:37990867,10.1242/dmm.049861,Neurofibromin 1 mutations impair the function of human induced pluripotent stem cell-derived microglia.,,0.85,computational_tool,STAR,Computational Tool,,,,,
PMID:37990867,10.1242/dmm.049861,Neurofibromin 1 mutations impair the function of human induced pluripotent stem cell-derived microglia.,,0.85,computational_tool,DESeq2,Computational Tool,,,,,
PMID:37990867,10.1242/dmm.049861,Neurofibromin 1 mutations impair the function of human induced pluripotent stem cell-derived microglia.,,0.9,computational_tool,Imaris software,Computational Tool,,,,,
PMID:37990867,10.1242/dmm.049861,Neurofibromin 1 mutations impair the function of human induced pluripotent stem cell-derived microglia.,,0.95,advanced_cellular_model,hiMGL cells,Advanced Cellular Model,,,,,
PMID:33436083,10.1186/s13072-020-00380-6,Distinctive epigenomic alterations in NF1-deficient cutaneous and plexiform neurofibromas drive differential MKK/p38 signaling.,,0.9,computational_tool,Illumina EPIC 850K methylation array,Computational Tool,,,,,
PMID:33436083,10.1186/s13072-020-00380-6,Distinctive epigenomic alterations in NF1-deficient cutaneous and plexiform neurofibromas drive differential MKK/p38 signaling.,,0.85,genetic_reagent,Zymo EZ DNA Methylation Kit,Genetic Reagent,,,,,
PMID:33436083,10.1186/s13072-020-00380-6,Distinctive epigenomic alterations in NF1-deficient cutaneous and plexiform neurofibromas drive differential MKK/p38 signaling.,,0.9,computational_tool,ChAMP,Computational Tool,,,,,
PMID:33436083,10.1186/s13072-020-00380-6,Distinctive epigenomic alterations in NF1-deficient cutaneous and plexiform neurofibromas drive differential MKK/p38 signaling.,,0.85,computational_tool,glmmTMB,Computational Tool,,,,,
PMID:33436083,10.1186/s13072-020-00380-6,Distinctive epigenomic alterations in NF1-deficient cutaneous and plexiform neurofibromas drive differential MKK/p38 signaling.,,0.85,computational_tool,DMRcate,Computational Tool,,,,,
PMID:33436083,10.1186/s13072-020-00380-6,Distinctive epigenomic alterations in NF1-deficient cutaneous and plexiform neurofibromas drive differential MKK/p38 signaling.,,0.85,computational_tool,compartmap,Computational Tool,,,,,
PMID:33436083,10.1186/s13072-020-00380-6,Distinctive epigenomic alterations in NF1-deficient cutaneous and plexiform neurofibromas drive differential MKK/p38 signaling.,,0.85,computational_tool,missMethyl,Computational Tool,,,,,
PMID:33436083,10.1186/s13072-020-00380-6,Distinctive epigenomic alterations in NF1-deficient cutaneous and plexiform neurofibromas drive differential MKK/p38 signaling.,,0.85,computational_tool,PAMES,Computational Tool,,,,,
PMID:33436083,10.1186/s13072-020-00380-6,Distinctive epigenomic alterations in NF1-deficient cutaneous and plexiform neurofibromas drive differential MKK/p38 signaling.,,0.85,computational_tool,SeSAMe,Computational Tool,,,,,
PMID:33436083,10.1186/s13072-020-00380-6,Distinctive epigenomic alterations in NF1-deficient cutaneous and plexiform neurofibromas drive differential MKK/p38 signaling.,,0.9,computational_tool,STAR,Computational Tool,,,,,
PMID:33436083,10.1186/s13072-020-00380-6,Distinctive epigenomic alterations in NF1-deficient cutaneous and plexiform neurofibromas drive differential MKK/p38 signaling.,,0.85,computational_tool,edgeR,Computational Tool,,,,,
PMID:33436083,10.1186/s13072-020-00380-6,Distinctive epigenomic alterations in NF1-deficient cutaneous and plexiform neurofibromas drive differential MKK/p38 signaling.,,0.9,antibody,MKK3 antibody,Antibody,,,,,
PMID:33436083,10.1186/s13072-020-00380-6,Distinctive epigenomic alterations in NF1-deficient cutaneous and plexiform neurofibromas drive differential MKK/p38 signaling.,,0.9,antibody,p38 antibody,Antibody,,,,,
PMID:33436083,10.1186/s13072-020-00380-6,Distinctive epigenomic alterations in NF1-deficient cutaneous and plexiform neurofibromas drive differential MKK/p38 signaling.,,0.9,antibody,phospho-p38 antibody,Antibody,,,,,
PMID:33436083,10.1186/s13072-020-00380-6,Distinctive epigenomic alterations in NF1-deficient cutaneous and plexiform neurofibromas drive differential MKK/p38 signaling.,,0.9,antibody,phospho-ERK1/2 antibody,Antibody,,,,,
PMID:33436083,10.1186/s13072-020-00380-6,Distinctive epigenomic alterations in NF1-deficient cutaneous and plexiform neurofibromas drive differential MKK/p38 signaling.,,0.9,antibody,β-Actin antibody,Antibody,,,,,
PMID:33436083,10.1186/s13072-020-00380-6,Distinctive epigenomic alterations in NF1-deficient cutaneous and plexiform neurofibromas drive differential MKK/p38 signaling.,,0.85,computational_tool,betareg,Computational Tool,,,,,
PMID:33436083,10.1186/s13072-020-00380-6,Distinctive epigenomic alterations in NF1-deficient cutaneous and plexiform neurofibromas drive differential MKK/p38 signaling.,,0.85,computational_tool,emmeans,Computational Tool,,,,,
PMID:33436083,10.1186/s13072-020-00380-6,Distinctive epigenomic alterations in NF1-deficient cutaneous and plexiform neurofibromas drive differential MKK/p38 signaling.,,0.85,computational_tool,ggplot2,Computational Tool,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.9,animal_model,Lats1 lox/lox Lats2 lox/lox mice,Animal Model,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.9,animal_model,Dhh-Cre mice,Animal Model,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.9,animal_model,Plp1-CreERT mice,Animal Model,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.9,animal_model,CAG-tdTomato reporter mice,Animal Model,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.9,animal_model,CAG-CATEGFP reporter mice,Animal Model,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.9,animal_model,Taz lox/lox Yap1 lox/lox mice,Animal Model,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.95,cell_line,SNF02.2,Cell Line,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.95,cell_line,SNF96.2,Cell Line,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.9,antibody,TAZ antibody (Rabbit; Proteintech 23306-1),Antibody,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.9,antibody,"YAP antibody (Rabbit; Cell Signaling Technology, #4912)",Antibody,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.9,antibody,"TAZ/YAP antibody (Rabbit; Cell Signaling Technology, #8418)",Antibody,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.9,antibody,"Sox10 antibody (Goat, Santa Cruz Biotechnology, sc-17342)",Antibody,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.9,antibody,"Sox10 antibody (Rabbit, Abcam ab180862)",Antibody,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.9,antibody,"Krox20 antibody (Rabbit; Covance, PRB-236P)",Antibody,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.9,antibody,"Ki67 antibody (Rabbit; Thermo Fisher Scientific, RM-9106)",Antibody,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.9,antibody,"BrdU antibody (Rat; Abcam, ab6326)",Antibody,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.9,antibody,"TEAD1 antibody (Mouse, Santa Cruz Biotechnology sc-393976)",Antibody,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.9,antibody,"neurofibromin antibody (Rabbit, Santa Cruz Biotechnology sc-67)",Antibody,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.9,antibody,"TEAD1 antibody (Mouse, BD Biosciences, 610922)",Antibody,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.8,computational_tool,TopHat,Computational Tool,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.8,computational_tool,Cuff-diff,Computational Tool,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.8,computational_tool,GSEA,Computational Tool,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.8,computational_tool,ToppCluster,Computational Tool,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.9,computational_tool,MACS version 1.4.2,Computational Tool,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.8,computational_tool,EaSeq,Computational Tool,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.8,computational_tool,HOMER software,Computational Tool,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.8,computational_tool,AltAnalyze,Computational Tool,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.8,genetic_reagent,verteporfin,Genetic Reagent,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.8,genetic_reagent,sorafenib p-Toluenesulfonate salt,Genetic Reagent,,,,,
PMID:29438698,10.1016/j.ccell.2018.01.005,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,,0.8,genetic_reagent,imatinib mesylate,Genetic Reagent,,,,,
PMID:28193237,10.1186/s12955-017-0607-y,Evaluation of quality of life in adults with neurofibromatosis 1 (NF1) using the Impact of NF1 on Quality Of Life (INF1-QOL) questionnaire.,,0.95,clinical_assessment_tool,Impact of NF1 on Quality Of Life (INF1-QOL) questionnaire,Clinical Assessment Tool,,,,,
PMID:28193237,10.1186/s12955-017-0607-y,Evaluation of quality of life in adults with neurofibromatosis 1 (NF1) using the Impact of NF1 on Quality Of Life (INF1-QOL) questionnaire.,,0.9,clinical_assessment_tool,EuroQol (EQ 5D),Clinical Assessment Tool,,,,,
PMID:28193237,10.1186/s12955-017-0607-y,Evaluation of quality of life in adults with neurofibromatosis 1 (NF1) using the Impact of NF1 on Quality Of Life (INF1-QOL) questionnaire.,,0.85,clinical_assessment_tool,Riccardi NF severity grade classification,Clinical Assessment Tool,,,,,
PMID:28193237,10.1186/s12955-017-0607-y,Evaluation of quality of life in adults with neurofibromatosis 1 (NF1) using the Impact of NF1 on Quality Of Life (INF1-QOL) questionnaire.,,0.8,clinical_assessment_tool,NIH Consensus Development Conference 1987 diagnostic criteria,Clinical Assessment Tool,,,,,
PMID:27021207,10.1002/ajmg.a.37623,Acceptance and commitment therapy in youth with neurofibromatosis type 1 (NF1) and chronic pain and their parents: A pilot study of feasibility and preliminary efficacy.,,0.85,clinical_assessment_tool,Impact of Pediatric Illness Scale,Clinical Assessment Tool,,,,,
PMID:27021207,10.1002/ajmg.a.37623,Acceptance and commitment therapy in youth with neurofibromatosis type 1 (NF1) and chronic pain and their parents: A pilot study of feasibility and preliminary efficacy.,,0.8,clinical_assessment_tool,Pain Management Inventory,Clinical Assessment Tool,,,,,
PMID:27021207,10.1002/ajmg.a.37623,Acceptance and commitment therapy in youth with neurofibromatosis type 1 (NF1) and chronic pain and their parents: A pilot study of feasibility and preliminary efficacy.,,0.8,clinical_assessment_tool,Post-Treatment Questionnaire,Clinical Assessment Tool,,,,,
PMID:27021207,10.1002/ajmg.a.37623,Acceptance and commitment therapy in youth with neurofibromatosis type 1 (NF1) and chronic pain and their parents: A pilot study of feasibility and preliminary efficacy.,,0.75,computational_tool,Wilcoxon signed rank test,Computational Tool,,,,,
PMID:40437318,10.1186/s41747-025-00594-x,Quantitative MRI of dorsal root ganglion alterations in neurofibromatosis type 1 patients with or without pain.,,0.85,computational_tool,PRISMAfit,Computational Tool,,,,,
PMID:40437318,10.1186/s41747-025-00594-x,Quantitative MRI of dorsal root ganglion alterations in neurofibromatosis type 1 patients with or without pain.,,0.8,computational_tool,MATLAB,Computational Tool,,,,,
PMID:40437318,10.1186/s41747-025-00594-x,Quantitative MRI of dorsal root ganglion alterations in neurofibromatosis type 1 patients with or without pain.,,0.9,computational_tool,3D Slicer,Computational Tool,,,,,
PMID:40437318,10.1186/s41747-025-00594-x,Quantitative MRI of dorsal root ganglion alterations in neurofibromatosis type 1 patients with or without pain.,,0.8,computational_tool,R,Computational Tool,,,,,
PMID:40437318,10.1186/s41747-025-00594-x,Quantitative MRI of dorsal root ganglion alterations in neurofibromatosis type 1 patients with or without pain.,,0.8,computational_tool,GraphPad Prism,Computational Tool,,,,,
PMID:40437318,10.1186/s41747-025-00594-x,Quantitative MRI of dorsal root ganglion alterations in neurofibromatosis type 1 patients with or without pain.,,0.9,clinical_assessment_tool,visual analogue scale,Clinical Assessment Tool,,,,,
PMID:29847659,10.1167/iovs.17-22588,Neurofibromin Deficiency Induces Endothelial Cell Proliferation and Retinal Neovascularization.,,0.9,animal_model,Nf1+/- mice,Animal Model,,,,,
PMID:29847659,10.1167/iovs.17-22588,Neurofibromin Deficiency Induces Endothelial Cell Proliferation and Retinal Neovascularization.,,0.9,animal_model,Nf1flox/flox mice,Animal Model,,,,,
PMID:29847659,10.1167/iovs.17-22588,Neurofibromin Deficiency Induces Endothelial Cell Proliferation and Retinal Neovascularization.,,0.85,animal_model,Tie2cre mice,Animal Model,,,,,
PMID:29847659,10.1167/iovs.17-22588,Neurofibromin Deficiency Induces Endothelial Cell Proliferation and Retinal Neovascularization.,,0.85,animal_model,VE-cadherin cre mice,Animal Model,,,,,
PMID:29847659,10.1167/iovs.17-22588,Neurofibromin Deficiency Induces Endothelial Cell Proliferation and Retinal Neovascularization.,,0.9,cell_line,human endothelial colony forming cells (ECFC),Cell Line,,,,,
PMID:29847659,10.1167/iovs.17-22588,Neurofibromin Deficiency Induces Endothelial Cell Proliferation and Retinal Neovascularization.,,0.9,cell_line,human microvascular endothelial cells (HMVEC),Cell Line,,,,,
PMID:29847659,10.1167/iovs.17-22588,Neurofibromin Deficiency Induces Endothelial Cell Proliferation and Retinal Neovascularization.,,0.85,cell_line,293FT packaging cells,Cell Line,,,,,
PMID:29847659,10.1167/iovs.17-22588,Neurofibromin Deficiency Induces Endothelial Cell Proliferation and Retinal Neovascularization.,,0.95,genetic_reagent,NF1 small hairpin RNA (TRCN000023878),Genetic Reagent,,,,,
PMID:29847659,10.1167/iovs.17-22588,Neurofibromin Deficiency Induces Endothelial Cell Proliferation and Retinal Neovascularization.,,0.95,genetic_reagent,NF1 small hairpin RNA (TRCN0000039713),Genetic Reagent,,,,,
PMID:29847659,10.1167/iovs.17-22588,Neurofibromin Deficiency Induces Endothelial Cell Proliferation and Retinal Neovascularization.,,0.9,antibody,anti-neurofibromin antibody (#A300),Antibody,,,,,
PMID:29847659,10.1167/iovs.17-22588,Neurofibromin Deficiency Induces Endothelial Cell Proliferation and Retinal Neovascularization.,,0.9,antibody,anti-phospho-Akt XP antibody (#4060),Antibody,,,,,
PMID:29847659,10.1167/iovs.17-22588,Neurofibromin Deficiency Induces Endothelial Cell Proliferation and Retinal Neovascularization.,,0.9,antibody,anti-Akt antibody (#2938S),Antibody,,,,,
PMID:29847659,10.1167/iovs.17-22588,Neurofibromin Deficiency Induces Endothelial Cell Proliferation and Retinal Neovascularization.,,0.9,antibody,anti-phospho-Erk XP antibody (#4370),Antibody,,,,,
PMID:29847659,10.1167/iovs.17-22588,Neurofibromin Deficiency Induces Endothelial Cell Proliferation and Retinal Neovascularization.,,0.9,antibody,anti-Erk antibody (#4695S),Antibody,,,,,
PMID:29847659,10.1167/iovs.17-22588,Neurofibromin Deficiency Induces Endothelial Cell Proliferation and Retinal Neovascularization.,,0.9,antibody,FITC-anti-CD31 antibody,Antibody,,,,,
PMID:29847659,10.1167/iovs.17-22588,Neurofibromin Deficiency Induces Endothelial Cell Proliferation and Retinal Neovascularization.,,0.85,antibody,anti-GAPDH antibody,Antibody,,,,,
PMID:29847659,10.1167/iovs.17-22588,Neurofibromin Deficiency Induces Endothelial Cell Proliferation and Retinal Neovascularization.,,0.85,computational_tool,ImageJ,Computational Tool,,,,,
PMID:29847659,10.1167/iovs.17-22588,Neurofibromin Deficiency Induces Endothelial Cell Proliferation and Retinal Neovascularization.,,0.8,computational_tool,Swift_NV macro,Computational Tool,,,,,
PMID:29847659,10.1167/iovs.17-22588,Neurofibromin Deficiency Induces Endothelial Cell Proliferation and Retinal Neovascularization.,,0.85,computational_tool,GraphPad Prism version 6.0h,Computational Tool,,,,,
PMID:34646065,10.1155/2021/9386823,Survival and ,,0.8,computational_tool,EPIC electronic medical record service,Computational Tool,,,,,
PMID:34646065,10.1155/2021/9386823,Survival and ,,0.8,computational_tool,Enneking/Anspach Research Center database,Computational Tool,,,,,
PMID:34646065,10.1155/2021/9386823,Survival and ,,0.85,antibody,S100 B,Antibody,,,,,
PMID:34646065,10.1155/2021/9386823,Survival and ,,0.9,genetic_reagent,TaqMan NF1 copy-number assays,Genetic Reagent,,,,,
PMID:34646065,10.1155/2021/9386823,Survival and ,,0.8,computational_tool,SPSS 25,Computational Tool,,,,,
PMID:36316421,10.1038/s41598-022-21907-9,Non-invasive brain stimulation modulates GABAergic activity in neurofibromatosis 1.,,0.85,clinical_assessment_tool,NeuroConn DC-STIMULATOR MR,Clinical Assessment Tool,,,,,
PMID:36316421,10.1038/s41598-022-21907-9,Non-invasive brain stimulation modulates GABAergic activity in neurofibromatosis 1.,,0.9,computational_tool,SimNIBS 3.2,Computational Tool,,,,,
PMID:36316421,10.1038/s41598-022-21907-9,Non-invasive brain stimulation modulates GABAergic activity in neurofibromatosis 1.,,0.85,computational_tool,headreco pipeline,Computational Tool,,,,,
PMID:36316421,10.1038/s41598-022-21907-9,Non-invasive brain stimulation modulates GABAergic activity in neurofibromatosis 1.,,0.9,computational_tool,SPM8,Computational Tool,,,,,
PMID:36316421,10.1038/s41598-022-21907-9,Non-invasive brain stimulation modulates GABAergic activity in neurofibromatosis 1.,,0.9,computational_tool,jMRUI5.1,Computational Tool,,,,,
PMID:36316421,10.1038/s41598-022-21907-9,Non-invasive brain stimulation modulates GABAergic activity in neurofibromatosis 1.,,0.9,computational_tool,SPM12,Computational Tool,,,,,
PMID:36316421,10.1038/s41598-022-21907-9,Non-invasive brain stimulation modulates GABAergic activity in neurofibromatosis 1.,,0.85,computational_tool,DARTEL,Computational Tool,,,,,
PMID:36316421,10.1038/s41598-022-21907-9,Non-invasive brain stimulation modulates GABAergic activity in neurofibromatosis 1.,,0.85,computational_tool,Marsbar,Computational Tool,,,,,
PMID:36316421,10.1038/s41598-022-21907-9,Non-invasive brain stimulation modulates GABAergic activity in neurofibromatosis 1.,,0.85,computational_tool,E-Prime,Computational Tool,,,,,
PMID:36316421,10.1038/s41598-022-21907-9,Non-invasive brain stimulation modulates GABAergic activity in neurofibromatosis 1.,,0.95,clinical_assessment_tool,Vineland Adaptive Behaviour Scale—third edition,Clinical Assessment Tool,,,,,
PMID:36316421,10.1038/s41598-022-21907-9,Non-invasive brain stimulation modulates GABAergic activity in neurofibromatosis 1.,,0.95,clinical_assessment_tool,Conners 3 rating scale,Clinical Assessment Tool,,,,,
PMID:36316421,10.1038/s41598-022-21907-9,Non-invasive brain stimulation modulates GABAergic activity in neurofibromatosis 1.,,0.85,computational_tool,Psychology Experiment Building Language (PEBL),Computational Tool,,,,,
PMID:36316421,10.1038/s41598-022-21907-9,Non-invasive brain stimulation modulates GABAergic activity in neurofibromatosis 1.,,0.85,computational_tool,Psychopy2,Computational Tool,,,,,
PMID:36316421,10.1038/s41598-022-21907-9,Non-invasive brain stimulation modulates GABAergic activity in neurofibromatosis 1.,,0.85,computational_tool,SPSS version25,Computational Tool,,,,,
PMID:36316421,10.1038/s41598-022-21907-9,Non-invasive brain stimulation modulates GABAergic activity in neurofibromatosis 1.,,0.85,computational_tool,R version 1.2,Computational Tool,,,,,
PMID:36316421,10.1038/s41598-022-21907-9,Non-invasive brain stimulation modulates GABAergic activity in neurofibromatosis 1.,,0.85,computational_tool,nlme package,Computational Tool,,,,,
