pmid,title,doi,journal,year,query_type,source,is_research,screening_reasoning,abstract,has_nf_tools,abstract_screening_reasoning
PMID:28126595,Global Proteome and Phospho-proteome Analysis of Merlin-deficient Meningioma and Schwannoma Identifies PDLIM2 as a Novel Therapeutic Target.,10.1016/j.ebiom.2017.01.020,EBioMedicine,2017.0,bench,pubmed,True,Proteomics analysis,"Loss or mutation of the tumour suppressor Merlin predisposes individuals to develop multiple nervous system tumours, including schwannomas and meningiomas, sporadically or as part of the autosomal dominant inherited condition Neurofibromatosis 2 (NF2). These tumours display largely low grade features but their presence can lead to significant morbidity. Surgery and radiotherapy remain the only treatment options despite years of research, therefore an effective therapeutic is required. Unbiased omics studies have become pivotal in the identification of differentially expressed genes and proteins that may act as drug targets or biomarkers. Here we analysed the proteome and phospho-proteome of these genetically defined tumours using primary human tumour cells to identify upregulated/activated proteins and/or pathways. We identified over 2000 proteins in comparative experiments between Merlin-deficient schwannoma and meningioma compared to human Schwann and meningeal cells respectively. Using functional enrichment analysis we highlighted several dysregulated pathways and Gene Ontology terms. We identified several proteins and phospho-proteins that are more highly expressed in tumours compared to controls. Among proteins jointly dysregulated in both tumours we focused in particular on PDZ and LIM domain protein 2 (PDLIM2) and validated its overexpression in several tumour samples, while not detecting it in normal cells. We showed that shRNA mediated knockdown of PDLIM2 in both primary meningioma and schwannoma leads to significant reductions in cellular proliferation. To our knowledge, this is the first comprehensive assessment of the NF2-related meningioma and schwannoma proteome and phospho-proteome. Taken together, our data highlight several commonly deregulated factors, and indicate that PDLIM2 may represent a novel, common target for meningioma and schwannoma.",True,Proteome analysis tool
PMID:28166733,A machine learning classifier trained on cancer transcriptomes detects NF1 inactivation signal in glioblastoma.,10.1186/s12864-017-3519-7,BMC genomics,2017.0,bench,pubmed,True,Machine learning classifier,"BACKGROUND: We have identified molecules that exhibit synthetic lethality in cells with loss of the neurofibromin 1 (NF1) tumor suppressor gene. However, recognizing tumors that have inactivation of the NF1 tumor suppressor function is challenging because the loss may occur via mechanisms that do not involve mutation of the genomic locus. Degradation of the NF1 protein, independent of NF1 mutation status, phenocopies inactivating mutations to drive tumors in human glioma cell lines. NF1 inactivation may alter the transcriptional landscape of a tumor and allow a machine learning classifier to detect which tumors will benefit from synthetic lethal molecules. RESULTS: We developed a strategy to predict tumors with low NF1 activity and hence tumors that may respond to treatments that target cells lacking NF1. Using RNAseq data from The Cancer Genome Atlas (TCGA), we trained an ensemble of 500 logistic regression classifiers that integrates mutation status with whole transcriptomes to predict NF1 inactivation in glioblastoma (GBM). On TCGA data, the classifier detected NF1 mutated tumors (test set area under the receiver operating characteristic curve (AUROC) mean = 0.77, 95% quantile = 0.53 - 0.95) over 50 random initializations. On RNA-Seq data transformed into the space of gene expression microarrays, this method produced a classifier with similar performance (test set AUROC mean = 0.77, 95% quantile = 0.53 - 0.96). We applied our ensemble classifier trained on the transformed TCGA data to a microarray validation set of 12 samples with matched RNA and NF1 protein-level measurements. The classifier's NF1 score was associated with NF1 protein concentration in these samples. CONCLUSIONS: We demonstrate that TCGA can be used to train accurate predictors of NF1 inactivation in GBM. The ensemble classifier performed well for samples with very high or very low NF1 protein concentrations but had mixed performance in samples with intermediate NF1 concentrations. Nevertheless, high-performing and validated predictors have the potential to be paired with targeted therapies and personalized medicine.",True,Machine learning computational tool
PMID:28193237,Evaluation of quality of life in adults with neurofibromatosis 1 (NF1) using the Impact of NF1 on Quality Of Life (INF1-QOL) questionnaire.,10.1186/s12955-017-0607-y,Health and quality of life outcomes,2017.0,clinical,pubmed,True,Quality of life assessment tool,"BACKGROUND: Neurofibromatosis 1 (NF1) is an inherited, multi-system, tumour suppressor disorder with variable complications that cause psychological distress and social isolation. The study aim was to develop and validate a disease-specific questionnaire to measure quality of life (QOL) in NF1 that is suitable both as an assessment tool in clinical practice and in clinical trials of novel therapy. METHODS: The Impact of NF1 on Quality of Life (INF1-QOL) questionnaire was developed by a literature search for common terms, focus group (n = 6), semi-structured interviews (n = 21), initial drafts (n =50) and final 14 item questionnaire (n = 50). Bivariate correlations between items, exploratory factor analysis, correlations with severity and EuroQol were employed. RESULTS: INF1-QOL showed good internal reliability (Cronbach's alpha 0.87), mean total INF1-QOL score was 8.64 (SD 6.3), median 7.00, range 0-30 (possible range 0-42); no significant correlations with age or gender. The mean total EuroQol score was 7.38 (SD 2.87), median 6.5, mean global EuroQol score was 76.34 (SD 16.56), median 80. Total INF1-QOL score correlated with total EuroQol r = 0.82, p < 0.0001. The highest impact on QOL was moderate or severe problems with anxiety and depression (32%) and negative effects of NF1 on role and outlook on life (42%). The mean inter-relater reliability for grading of clinical severity scores was 0.71 (range 0.65-0.79), and intra-class correlation was 0.92. The mean clinical severity score was 1.95 (SD 0.65) correlating r = 0.34 with total INF1-QOL score p < 0.05 and correlated 0.37 with total EuroQol score p < 0.01. The clinical severity score was mild in 17 (34%), moderate in 16 (32%) and 17 (34%) individuals had severe disease. CONCLUSIONS: INF1-QOL is a validated, reliable disease specific questionnaire that is easy and quick to complete. Role and outlook on life and anxiety and depression have the highest impact on QOL indicating the variability, severity and unpredictability of NF1. INFI-QOL correlates moderately with clinical severity. The moderate relationship between INF1-QOL and physician rated severity emphasizes the difference between clinical and patient perception. INFI-QOL will be useful in individual patient assessment and as an outcome measure for clinical trials.",True,Quality of life assessment tool (clinical questionnaire)
PMID:28256556,An inflammatory gene signature distinguishes neurofibroma Schwann cells and macrophages from cells in the normal peripheral nervous system.,10.1038/srep43315,Scientific reports,2017.0,bench,pubmed,True,Inflammatory gene signature,"Neurofibromas are benign peripheral nerve tumors driven by NF1 loss in Schwann cells (SCs). Macrophages are abundant in neurofibromas, and macrophage targeted interventions may have therapeutic potential in these tumors. We generated gene expression data from fluorescence-activated cell sorted (FACS) SCs and macrophages from wild-type and mutant nerve and neurofibroma to identify candidate pathways involved in SC-macrophage cross-talk. While in 1-month-old Nf1 mutant nerve neither SCs nor macrophages significantly differed from their normal counterparts, both macrophages and SCs showed significantly altered cytokine gene expression in neurofibromas. Computationally reconstructed SC-macrophage molecular networks were enriched for inflammation-associated pathways. We verified that neurofibroma SC conditioned medium contains macrophage chemo-attractants including colony stimulation factor 1 (CSF1). Network analysis confirmed previously implicated pathways and predict novel paracrine and autocrine loops involving cytokines, chemokines, and growth factors. Network analysis also predicted a central role for decreased type-I interferon signaling. We validated type-I interferon expression in neurofibroma by protein profiling, and show that treatment of neurofibroma-bearing mice with polyethylene glycolyated (PEGylated) type-I interferon-α2b reduces the expression of many cytokines overexpressed in neurofibroma. These studies reveal numerous potential targetable interactions between Nf1 mutant SCs and macrophages for further analyses.",True,Inflammatory gene signature analysis
PMID:28392281,Human stem cell modeling in neurofibromatosis type 1 (NF1).,10.1016/j.expneurol.2017.04.001,Experimental neurology,2018.0,bench,pubmed,True,Stem cell modeling,"The future of precision medicine is heavily reliant on the use of human tissues to identify the key determinants that account for differences between individuals with the same disorder. This need is exemplified by the neurofibromatosis type 1 (NF1) neurogenetic condition. As such, individuals with NF1 are born with a germline mutation in the NF1 gene, but may develop numerous distinct neurological problems, ranging from autism and attention deficit to brain and peripheral nerve sheath tumors. Coupled with accurate preclinical mouse models, the availability of NF1 patient-derived induced pluripotent stem cells (iPSCs) provides new opportunities to define the critical factors that underlie NF1-associated nervous system disease pathogenesis and progression. In this review, we discuss the generation and potential applications of iPSC technology to the study of NF1.",True,Human stem cell modeling tool
PMID:28398289,A high-throughput molecular data resource for cutaneous neurofibromas.,10.1038/sdata.2017.45,Scientific data,2017.0,bench,pubmed,True,Molecular data resource,"Neurofibromatosis type 1 (NF1) is a genetic disorder with a range of clinical manifestations such as widespread growth of benign tumours called neurofibromas, pain, learning disorders, bone deformities, vascular abnormalities and even malignant tumours. With the establishment of the Children's Tumour Foundation biobank, neurofibroma samples can now be collected directly from patients to be analysed by the larger scientific community. This work describes a pilot study to characterize one class of neurofibroma, cutaneous neurofibromas, by molecularly profiling of ~40 cutaneous neurofibromas collected from 11 individual patients. Data collected from each tumour includes (1) SNP Arrays, (2) Whole genome sequencing (WGS) and (3) RNA-Sequencing. These data are now freely available for further analysis at http://www.synapse.org/cutaneousNF.",True,High-throughput molecular data resource
PMID:28525381,The cell of origin dictates the temporal course of neurofibromatosis-1 (Nf1) low-grade glioma formation.,10.18632/oncotarget.17589,Oncotarget,2017.0,bench,pubmed,True,Cell origin investigation,"Low-grade gliomas are one of the most common brain tumors in children, where they frequently form within the optic pathway (optic pathway gliomas; OPGs). Since many OPGs occur in the context of the Neurofibromatosis Type 1 (NF1) cancer predisposition syndrome, we have previously employed Nf1 genetically-engineered mouse (GEM) strains to study the pathogenesis of these low-grade glial neoplasms. In the light of the finding that human and mouse low-grade gliomas are composed of Olig2+ cells and that Olig2+ oligodendrocyte precursor cells (OPCs) give rise to murine high-grade gliomas, we sought to determine whether Olig2+ OPCs could be tumor-initiating cells for Nf1 optic glioma. Similar to the GFAP-Cre transgenic strain previously employed to generate Nf1 optic gliomas, Olig2+ cells also give rise to astrocytes in the murine optic nerve in vivo. However, in contrast to the GFAP-Cre strain where somatic Nf1 inactivation in embryonic neural progenitor/stem cells (Nf1flox/mut; GFAP-Cre mice) results in optic gliomas by 3 months of age in vivo, mice with Nf1 gene inactivation in Olig2+ OPCs (Nf1flox/mut; Olig2-Cre mice) do not form optic gliomas until 6 months of age. These distinct patterns of glioma latency do not reflect differences in the timing or brain location of somatic Nf1 loss. Instead, they most likely reflect the cell of origin, as somatic Nf1 loss in CD133+ neural progenitor/stem cells during late embryogenesis results in optic gliomas at 3 months of age. Collectively, these data demonstrate that the cell of origin dictates the time to tumorigenesis in murine optic glioma.",True,Cell of origin computational analysis
PMID:28529006,Validation of a Next-Generation Sequencing Pipeline for the Molecular Diagnosis of Multiple Inherited Cancer Predisposing Syndromes.,10.1016/j.jmoldx.2017.05.001,The Journal of molecular diagnostics : JMD,2017.0,bench,pubmed,True,Genetic sequencing pipeline,"Despite the growing knowledge of the genetic background behind the cancers that occur in a context of hereditary predisposition, personal or family cancer history may not be clear enough to support directional gene testing. Defined targeted next-generation sequencing gene panels allow identification of the causative disease mutations of multigene syndromes and differential diagnosis for syndromes with phenotypically overlapping characteristics. Herein, we established a next-generation sequencing analysis pipeline for the molecular diagnosis of multiple inherited cancer predisposing syndromes using the commercially available target sequencing panel TruSight Cancer. To establish the analysis pipeline, we included 22 control samples with deleterious mutations covering all genes currently analyzed at our institution by standard Sanger sequencing. We tested the pipeline using 51 samples from patients with a clinical diagnosis of neurofibromatosis type 1 (NF1), 10 of which without previous molecular characterization of the causative NF1 mutations. We propose a thoroughly validated analysis pipeline that combines Isaac Enrichment, Burrows-Wheeler Aligner Enrichment, and NextGENe for the alignment and variant calling, and GeneticistAssistant for variant annotation and prioritization. This pipeline allowed the identification of disease-causing mutations in all 73 patients, including a large duplication of 37 bp in NF1. We show that high sensitivity and specificity can be achieved by using multiple bioinformatic tools for alignment and variant calling and careful variant filtering, having in mind the clinical question.",True,Next-generation sequencing pipeline
PMID:28542306,Gene signature associated with benign neurofibroma transformation to malignant peripheral nerve sheath tumors.,10.1371/journal.pone.0178316,PloS one,2017.0,bench,pubmed,True,Gene signature development,"Benign neurofibromas, the main phenotypic manifestations of the rare neurological disorder neurofibromatosis type 1, degenerate to malignant tumors associated to poor prognosis in about 10% of patients. Despite efforts in the field of (epi)genomics, the lack of prognostic biomarkers with which to predict disease evolution frustrates the adoption of appropriate early therapeutic measures. To identify potential biomarkers of malignant neurofibroma transformation, we integrated four human experimental studies and one for mouse, using a gene score-based meta-analysis method, from which we obtained a score-ranked signature of 579 genes. Genes with the highest absolute scores were classified as promising disease biomarkers. By grouping genes with similar neurofibromatosis-related profiles, we derived panels of potential biomarkers. The addition of promoter methylation data to gene profiles indicated a panel of genes probably silenced by hypermethylation. To identify possible therapeutic treatments, we used the gene signature to query drug expression databases. Trichostatin A and other histone deacetylase inhibitors, as well as cantharidin and tamoxifen, were retrieved as putative therapeutic means to reverse the aberrant regulation that drives to malignant cell proliferation and metastasis. This in silico prediction corroborated reported experimental results that suggested the inclusion of these compounds in clinical trials. This experimental validation supported the suitability of the meta-analysis method used to integrate several sources of public genomic information, and the reliability of the gene signature associated to the malignant evolution of neurofibromas to generate working hypotheses for prognostic and drug-responsive biomarkers or therapeutic measures, thus showing the potential of this in silico approach for biomarker discovery.",True,Gene signature computational tool
PMID:28589254,Characterisation of malignant peripheral nerve sheath tumours in neurofibromatosis-1 using heterogeneity analysis of ,10.1007/s00259-017-3733-1,European journal of nuclear medicine and molecular imaging,2017.0,bench,pubmed,True,Tumor characterization method,"PURPOSE: Measurement of heterogeneity in  METHODS:  RESULTS: There was a significant difference between benign and malignant tumours for all six first-order parameters (at 1.5 and 4 h; p < 0.0001), for second-order entropy (only at 4 h) and for all high-order features (at 1.5 h and 4 h, except contrast at 4 h; p < 0.0001-0.047). Similarly, the area under the receiver operating characteristic curves was high (0.669-0.997, p < 0.05) for the same features as well as 1.5-h second-order entropy. No first-, second- or high-order feature performed better than maximum SUV (SUVmax) at differentiating benign from malignant tumours. CONCLUSIONS: ",True,PET imaging characterization tool
PMID:28644838,"Characterization and utilization of an international neurofibromatosis web-based, patient-entered registry: An observational study.",10.1371/journal.pone.0178639,PloS one,2017.0,clinical,pubmed,True,Patient registry development,"The neurofibromatoses (neurofibromatosis type 1, neurofibromatosis type 2 and schwannomatosis) are rare disorders having clinical manifestations that vary greatly from patient to patient. The rarity and variability of these disorders has made it challenging for investigators to identify sufficient numbers of patients with particular clinical characteristics or specific germline mutations for participation in interventional studies. Similarly, because the natural history of all types of neurofibromatosis (NF) is variable and unique for each individual, it is difficult to identify meaningful clinical outcome measures for potential therapeutic interventions. In 2012, the Children's Tumor Foundation created a web-based patient-entered database, the NF Registry, to inform patients of research opportunities for which they fit general eligibility criteria and enable patients to contact investigators who are seeking to enroll patients in approved trials. Registrants were recruited through CTF-affiliated NF clinics and conferences, through its website, and by word-of-mouth and social media. Following online consent, demographic information and details regarding manifestations of NF were solicited on the Registry website. Statistical analyses were performed on data from a cohort of 4680 registrants (the number of registrants as of October 9, 2015) who met diagnostic criteria for one of the 3 NF conditions. The analyses support our hypothesis that patient-reported symptom incidences in the NF Registry are congruent with published clinician-sourced data. Between April 26, 2013 and July 8, 2016, the registry has been useful to investigators in recruitment, particularly for observational trials, especially those for development of patient-reported outcomes.",True,Web-based patient registry
PMID:28725547,Spatial working memory in neurofibromatosis 1: Altered neural activity and functional connectivity.,10.1016/j.nicl.2017.06.032,NeuroImage. Clinical,2017.0,bench,pubmed,True,Neuroimaging research method,"BACKGROUND: Neurofibromatosis Type 1 (NF1) is a genetic disorder that disrupts central nervous system development and neuronal function. Cognitively, NF1 is characterized by difficulties with executive control and visuospatial abilities. Little is known about the neural substrates underlying these deficits. The current study utilized Blood-Oxygen-Level-Dependent (BOLD) functional MRI (fMRI) to explore the neural correlates of spatial working memory (WM) deficits in patients with NF1. METHODS: BOLD images were acquired from 23 adults with NF1 (age  RESULTS: Relative to healthy controls, participants with NF1 showed reduced recruitment of key components of WM circuitry, the left dorsolateral prefrontal cortex and right parietal cortex. In addition, healthy controls exhibited greater simultaneous deactivation between the posterior cingulate cortex (PCC) and temporal regions than NF1 patients. In contrast, NF1 patients showed greater PCC and bilateral parietal connectivity with visual cortices as well as between the PCC and the cerebellum. In NF1 participants, increased functional coupling of the PCC with frontal and parietal regions was associated with better spatial reasoning and WM performance, respectively; these relationships were not observed in controls. CONCLUSIONS: Dysfunctional engagement of WM circuitry, and aberrant functional connectivity of 'task-negative' regions in NF1 patients may underlie spatial WM difficulties characteristic of the disorder.",True,Neuroimaging functional connectivity tool
PMID:28735371,Identifying Symptoms of Distress in Youth Living with Neurofibromatosis Type 1 (NF1).,10.1007/s10897-017-0128-1,Journal of genetic counseling,2018.0,"bench,clinical",pubmed,True,Clinical assessment tool,"Children and adolescents with Neurofibromatosis type 1 (NF1) are at increased risk for wide-ranging behavioral, developmental, and cognitive impairments and decreased quality of life. To date, no psychosocial screening tool has been developed to quickly assess the symptoms that 1) can be addressed during routine medical appointments in children with NF1, 2) can produce interpretable and actionable results, 3) can be integrated into medical care, and 4) can quickly identify patients at risk in order to better address that the provision of appropriate care are available. This study was conducted to test the overall usability of the Distress Thermometer (DT) and symptom checklist and concordance of DT ratings between pediatric patients, their caregivers and medical providers. Eighty youth (ages 7-21) living with NF1 completed the DT and an accompanying checklist. The findings of this study suggest the DT and symptom checklist was acceptable and feasible to complete in a clinic setting. A small subset reported high distress that required further assessment and intervention. Significant discordance between distress ratings of caregivers and children and healthcare providers was also found. Overall, the DT and accompanying symptom checklist provide important information to identify the presence of distress and contextualize the child's distress but is limited by not assessing whether these symptoms interfere with the child's daily life.",True,Distress symptom identification tool
PMID:28831766,NMR resonance assignments of the EVH1 domain of neurofibromin's recruitment factor Spred1.,10.1007/s12104-017-9768-1,Biomolecular NMR assignments,2017.0,bench,pubmed,True,Protein structure research,"Neurofibromin and Sprouty-related EVH1 domain-containing protein 1 (Spred1) both act as negative regulators of the mitogen-activated protein kinase pathway and are associated with the rare diseases Neurofibromatosis type 1 and Legius syndrome, respectively. Spred1 recruits the major GTPase activating protein (GAP) neurofibromin from the cytosol to the membrane in order to inactivate the small G protein Ras. These functions are dependent on the N-terminal EVH1 domain and the C-terminal Sprouty domain of Spred1 whereas the former specifically recognizes the GAP related domain of neurofibromin and the latter is responsible for membrane targeting. Within the GAP domain, Spred1 binding depends on the GAPex portion which is dispensable for Ras inactivation. In a first step towards the characterization of the Neurofibromin Spred1 interface in solution we assigned backbone and side chain ",True,NMR resonance assignment tool
PMID:28846462,Immunohistochemical Markers for Prospective Studies in Neurofibromatosis-1 Porcine Models.,10.1369/0022155417729357,The journal of histochemistry and cytochemistry : official journal of the Histochemistry Society,2017.0,bench,pubmed,True,Immunohistochemical marker development,"Neurofibromatosis type 1 (NF1) is a common, cancer-predisposing disease caused by mutations in the NF1 tumor gene. Patients with NF1 have an increased risk for benign and malignant tumors of the nervous system (e.g., neurofibromas, malignant peripheral nerve sheath tumors, gliomas) and other tissues (e.g., leukemias, rhabdomyosarcoma, etc.) as well as increased susceptibility to learning disabilities, chronic pain/migraines, hypertension, pigmentary changes, and developmental lesions (e.g., tibial pseudoarthrosis). Pigs are an attractive and upcoming animal model for future NF1 studies, but a potential limitation to porcine model research has been the lack of validated reagents for direct translational study to humans. To address that issue, we used formalin-fixed tissues (human and pigs) to evaluate select immunohistochemical markers (activated caspase-3, allograft inflammatory factor-1, beta-tubulin III, calbindin D, CD13, CD20, desmin, epithelial membrane antigen, glial fibrillary acidic protein, glucose transporter-1, laminin, myelin basic protein, myoglobin, proliferating cell nuclear antigen, S100, vimentin, and von Willebrand factor). The markers were validated by comparing known expression and localization in human and pig tissues. Validation of these markers on fixed tissues will facilitate prospective immunohistochemical studies of NF1 pigs, as well as other pig models, in a more efficient, reproducible, and translationally relevant manner.",True,Immunohistochemical marker development
PMID:28848060,Genetic Severity Score predicts clinical phenotype in NF2.,10.1136/jmedgenet-2017-104519,Journal of medical genetics,2017.0,clinical,pubmed,True,Genetic severity scoring tool,"UNLABELLED: ​BACKGROUND: The clinical severity of disease in neurofibromatosis type 2 (NF2) is variable. Patients affected with a constitutional truncating  METHODS: We have assessed NF2 clinical phenotype in 142 patients in relation to the UK NF2 Genetic Severity Score to validate its use as a clinical and research tool. RESULTS: The Genetic Severity Score showed significant correlations across 10 measures, including mean age at diagnosis, proportion of patients with bilateral vestibular schwannomas, presence of intracranial meningioma, spinal meningioma and spinal schwannoma, NF2 eye features, hearing grade, age at first radiotherapy, age at first surgery and age starting bevacizumab. In addition there was moderate but significant correlation with age at loss of useful hearing, and weak but significant correlations for mean age at death, quality of life, last optimum Speech Discrimination Score and total number of major interventions. Patients with severe disease presented at a younger age had a higher disease burden and greater requirement of intervention than patients with mild and moderate disease. CONCLUSIONS: This study validates the UK NF2 Genetic Severity Score to stratify patients with NF2 for both clinical use and natural history studies.",True,Genetic severity score tool
PMID:29137242,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,10.18632/oncotarget.18301,Oncotarget,2017.0,bench,pubmed,True,Immune profiling method,"Successful treatment of neurofibromatosis type 1 (NF1)-associated tumors poses a significant clinical challenge. While the primary underlying genetic defect driving RAS signaling is well described, recent evidence suggests immune dysfunction contributes to tumor pathogenesis and malignant transformation. As immunologic characterizations, prognostic and predictive of immunotherapeutic clinical response in other cancers, are not fully described for benign and malignant NF1-related tumors, we sought to define their immunologic profiles. We determined the expression of human leukocyte antigen (HLA)-A/-B/-C, β-2-microglobulin (B2M), and T cell inhibitory ligands PD-L1 and CTLA-4 by microarray gene analysis and flow cytometry. We examined HLA-A/-B/-C, B2M, and PD-L1 expression on thirty-six NF1-associated tumor samples by immunohistochemistry, and correlated these with tumoral CD4",True,Immune profiling tool
PMID:29351992,Involvement of Aryl hydrocarbon receptor in myelination and in human nerve sheath tumorigenesis.,10.1073/pnas.1715999115,Proceedings of the National Academy of Sciences of the United States of America,2018.0,bench,pubmed,True,Molecular mechanism research,Aryl hydrocarbon receptor (AHR) is a ligand-activated transcription factor involved in xenobiotic metabolism. Plexiform neurofibromas (PNFs) can transform into malignant peripheral nerve sheath tumors (MPNSTs) that are resistant to existing therapies. These tumors are primarily composed of Schwann cells. In addition to neurofibromatosis type 1 (,True,Potential cell/molecular biology research tool (Aryl hydrocarbon receptor investigation)
PMID:29402968,Integrating Functional Analysis in the Next-Generation Sequencing Diagnostic Pipeline of RASopathies.,10.1038/s41598-018-20894-0,Scientific reports,2018.0,"bench,clinical",pubmed,True,Diagnostic sequencing method,"RASopathies are a group of heterogeneous conditions caused by germline mutations in RAS/MAPK signalling pathway genes. With next-generation sequencing (NGS), sequencing capacity is no longer a limitation to molecular diagnosis. Instead, the rising number of variants of unknown significance (VUSs) poses challenges to clinical interpretation and genetic counselling. We investigated the potential of an integrated pipeline combining NGS and the functional assessment of variants for the diagnosis of RASopathies. We included 63 Chinese patients with RASopathies that had previously tested negative for PTPN11 and HRAS mutations. In these patients, we performed a genetic analysis of genes associated with RASopathies using a multigene NGS panel and Sanger sequencing. For the VUSs, we evaluated evidence from genetic, bioinformatic and functional data. Twenty disease-causing mutations were identified in the 63 patients, providing a primary diagnostic yield of 31.7%. Four VUSs were identified in five patients. The functional assessment supported the pathogenicity of the RAF1 and RIT1 VUSs, while the significance of two VUSs in A2ML1 remained unclear. In summary, functional analysis improved the diagnostic yield from 31.7% to 36.5%. Although technically demanding and time-consuming, a functional genetic diagnostic analysis can ease the clinical translation of these findings to aid bedside interpretation.",True,Functional analysis in diagnostic pipeline (computational tool)
PMID:29408605,Nf2 Mutation in Schwann Cells Delays Functional Neural Recovery Following Injury.,10.1016/j.neuroscience.2018.01.054,Neuroscience,2018.0,bench,pubmed,True,Cellular mechanism research,"Merlin is the protein product of the NF2 tumor suppressor gene. Germline NF2 mutation leads to neurofibromatosis type 2 (NF2), characterized by multiple intracranial and spinal schwannomas. Patients with NF2 also frequently develop peripheral neuropathies. While the role of merlin in SC neoplasia is well established, its role in SC homeostasis is less defined. Here we explore the role of merlin in SC responses to nerve injury and their ability to support axon regeneration. We performed sciatic nerve crush in wild-type (WT) and in P0SchΔ39-121 transgenic mice that express a dominant negative Nf2 isoform in SCs. Recovery of nerve function was assessed by measuring mean contact paw area on a pressure pad 7, 21, 60, and 90 days following nerve injury and by nerve conduction assays at 90 days following injury. After 90 days, the nerves were harvested and axon regeneration was quantified stereologically. Myelin ultrastructure was analyzed by electron microscopy. Functional studies showed delayed nerve regeneration in Nf2 mutant mice compared to the WT mice. Delayed neural recovery correlated with a reduced density of regenerated axons and increased endoneurial space in mutants compared to WT mice. Nevertheless, functional and nerve conduction measures ultimately recovered to similar levels in WT and Nf2 mutant mice, while there was a small (∼17%) reduction in the percent of regenerated axons in the Nf2 mutant mice. The data suggest that merlin function in SCs regulates neural ultrastructure and facilitates neural regeneration, in addition to its role in SC neoplasia.",True,NF2 mutation mouse model
PMID:29409008,"Targeted next-generation sequencing for differential diagnosis of neurofibromatosis type 2, schwannomatosis, and meningiomatosis.",10.1093/neuonc/noy009,Neuro-oncology,2018.0,bench,pubmed,True,Genetic diagnostic tool,"BACKGROUND: Clinical overlap between neurofibromatosis type 2 (NF2), schwannomatosis, and meningiomatosis can make clinical diagnosis difficult. Hence, molecular investigation of germline and tumor tissues may improve the diagnosis. METHODS: We present the targeted next-generation sequencing (NGS) of NF2, SMARCB1, LZTR1, SMARCE1, and SUFU tumor suppressor genes, using an amplicon-based approach. We analyzed blood DNA from a cohort of 196 patients, including patients with NF2 (N = 79), schwannomatosis (N = 40), meningiomatosis (N = 12), and no clearly established diagnosis (N = 65). Matched tumor DNA was analyzed when available. Forty-seven NF2-/SMARCB1-negative schwannomatosis patients and 27 NF2-negative meningiomatosis patients were also evaluated. RESULTS: A NF2 variant was found in 41/79 (52%) NF2 patients. SMARCB1 or LZTR1 variants were identified in 5/40 (12.5%) and 13/40 (∼32%) patients in the schwannomatosis cohort. Potentially pathogenic variants were found in 12/65 (18.5%) patients with no clearly established diagnosis. A LZTR1 variant was identified in 16/47 (34%) NF2/SMARCB1-negative schwannomatosis patients. A SMARCE1 variant was found in 3/39 (∼8%) meningiomatosis patients. No SUFU variant was found in the cohort. NGS was an effective and sensitive method to detect mutant alleles in blood or tumor DNA of mosaic NF2 patients. Interestingly, we identified a 4-hit mechanism resulting in the complete NF2 loss-of-function combined with SMARCB1 and LZTR1 haploinsufficiency in two-thirds of tumors from NF2 patients. CONCLUSIONS: Simultaneous investigation of NF2, SMARCB1, LZTR1, and SMARCE1 is a key element in the differential diagnosis of NF2, schwannomatosis, and meningiomatosis. The targeted NGS strategy is suitable for the identification of NF2 mosaicism in blood and for the investigation of tumors from these patients.",True,Targeted next-generation sequencing tool
PMID:29440379,Targeting the cMET pathway augments radiation response without adverse effect on hearing in NF2 schwannoma models.,10.1073/pnas.1719966115,Proceedings of the National Academy of Sciences of the United States of America,2018.0,bench,pubmed,True,Drug sensitivity screening,"Neurofibromatosis type II (NF2) is a disease that needs new solutions. Vestibular schwannoma (VS) growth causes progressive hearing loss, and the standard treatment, including surgery and radiotherapy, can further damage the nerve. There is an urgent need to identify an adjunct therapy that, by enhancing the efficacy of radiation, can help lower the radiation dose and preserve hearing. The mechanisms underlying deafness in NF2 are still unclear. One of the major limitations in studying tumor-induced hearing loss is the lack of mouse models that allow hearing testing. Here, we developed a cerebellopontine angle (CPA) schwannoma model that faithfully recapitulates the tumor-induced hearing loss. Using this model, we discovered that cMET blockade by crizotinib (CRZ) enhanced schwannoma radiosensitivity by enhancing DNA damage, and CRZ treatment combined with low-dose radiation was as effective as high-dose radiation. CRZ treatment had no adverse effect on hearing; however, it did not affect tumor-induced hearing loss, presumably because cMET blockade did not change tumor hepatocyte growth factor (HGF) levels. This cMET gene knockdown study independently confirmed the role of the cMET pathway in mediating the effect of CRZ. Furthermore, we evaluated the translational potential of cMET blockade in human schwannomas. We found that human NF2-associated and sporadic VSs showed significantly elevated HGF expression and cMET activation compared with normal nerves, which correlated with tumor growth and cyst formation. Using organoid brain slice culture, cMET blockade inhibited the growth of patient-derived schwannomas. Our findings provide the rationale and necessary data for the clinical translation of combined cMET blockade with radiation therapy in patients with NF2.",True,NF2 schwannoma research model
